call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text,review_status,audit_flags
2623,game_t02622,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ダリル,C81EED74CACFE7E5213DE1637AA8B6E4977D1ACB4A3BC8DCB0A20E6274E395AE,text,「走吧。舰长说现在就要见你」,OK,
2624,game_t02623,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,F8DA27DE7193A7B6B2827D1EF4B977516FBABD7FF377BF2A417450BE39650874,text,「……是！我陪同您去！」,OK,
2625,game_t02624,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ダリル,1EC63F5B736ABBE67ACEEAD4E3CDBA5E0F317FE73F9E13F7AB0F71D004CB77C2,text,「……威尔，你——」,OK,
2626,game_t02625,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,6813ABA663300481B4AEF9F0CEB59DB6EB869A0C0FC7BA86DCEA0EC117124A3E,text,…………,OK,
2627,game_t02626,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ダリル,9380606E28464E52EAC717D717C6D4CFFE94BCC100535F6EBBFCF05CBD0DF745,text,「……不，那方面不行啊。没关系，你解散吧。」,OK,
2628,game_t02627,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,381707595CC6265945CD59EF9824570A784462B33D37E7875AD91D8E545815EC,text,「……明白了」,OK,
2629,game_t02628,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,4978FFDA81156B58109CCCAED7C9F87C4D30A6B1C53EF97261CA8A19604C03A5,text,「威尔……」,OK,
2630,game_t02629,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,0664E7D03CF4B8B9C82BD35DB0281274AEA581F237BC7A6F1AB4B0600EE9C2D1,text,「……谢谢」,OK,
2631,game_t02630,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,2FDBCEDF6E399DC387D80879D51345AD399DC6F68B8E6E5BE73DD5378850691C,text,「…………！」,OK,
2632,game_t02631,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,47F9071BDABE5A9913534EE9AFEF1B2E1D969CF0141C5C15447BD7175E5266AE,text,「呼……」,OK,
2633,game_t02632,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,5FC526A3B4F3E70E25AAA4C24F06725C5F10C3A46C9F068D1C78EAE7ACD1FA67,text,没想到会变成这样的话题……,OK,
2634,game_t02633,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,0DF10EAB8B4FCD74087762F9F2EE665B0E86F11FFE98800A537F8501E04207E2,text,「来到这里之前……听说这艘舰也失去了许多战友」,OK,
2635,game_t02634,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,3A04BFEB87C5BA27908688540478F0EAF7C2B51AF57F0DCF684446B9C7222432,text,「我也同样——失去了许多同伴」,OK,
2636,game_t02635,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,2C916D19FDFBF2D8E907BFEAB6FDF6715586E6A49B36EA791678EFACE3A2B201,text,「如果我们埋葬他们，却不传颂他们，他们就会在这个世界上失去归处。」,OK,
2637,game_t02636,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,79A146006F00E1EF89FEDD5FD28FC186B5AE132857A896C21221E2540F24F940,text,「也就是说，我们也会失去成为他们归处的机会。」,OK,
2638,game_t02637,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,1BEE72443F1993F6063950FA6954B4EAB8D444A16D79C8C82F8649FD4A2F11C2,text,战友。虽然是陈腐的词语，但也是我们军人所能拥有的少数真实词语之一。,OK,
2639,game_t02638,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,73E58125C37674B2EEDEC123A6FB4132273492412AD7FD7DA7305446A608BEF9,text,我们所有人，比任何人都更为了战友——为了站在身边的家伙而战斗，直至死亡。,OK,
2640,game_t02639,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,3AFBB6E54BC15AF0F3F560A296DCB7728F1D9BFF5E9F0F707E369D693A42CC49,text,「悼念他们，是为了与他们同在——也是为了我们能够活下去」,OK,
2641,game_t02640,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,リリア,C6A40156282369DA0FC4AAEF28F7FF39DEBD51E9A25EFA2FFC66B7CC264ED253,text,「只要活着……只要还活着，无论面对怎样的苦难，我都做好了活下去的觉悟——」,OK,
2642,game_t02641,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,F7849B6CDFDA617429A4317A3F807847A80247D372547B6EB6CBD780892FE021,text,「……活着的话——吗。我，还活着吧……」,OK,
2643,game_t02642,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,00E4FA11BEC2BA1A818DD55BA1F9BBF81C3507FD8D6562E714555F0002109EF3,text,无论何时回忆起来都是简单的。,OK,
2644,game_t02643,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,BDEF7AF5F7010CA4BB2A8CF175AF4E76D8D490A79B7CAB28F3B47FF7F7F04D85,text,战术机小队的伦纳德。,OK,
2645,game_t02644,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,4F3F026E50E9A1687C018280650D0C3B8ED1A3E64EA30F259EA3D3CD1DB02783,text,原本的队长罗森伯格中尉。,OK,
2646,game_t02645,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,A5C142CAA2603CBDA683009C329C9426012A9F79FCEE02F09C092ED52D730B6D,text,「……是啊……达里尔队长也失去了搭档……」,OK,
2647,game_t02646,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,649C69B79797E0CEDB12ACD42096CA0F9D8E1C4401654B4907201C24CCF868F1,text,都是些好心人。,OK,
2648,game_t02647,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,28D1205036809C543989F48420E896196D317A2387C5118A224DE706FECFF1CB,text,在大海崩的混乱中，为了不让他们死，我什么都做得出来。,OK,
2649,game_t02648,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,5E60974935C8DDD98B06C99080FF3115A2FEF66E6FE7F50D476BC34B7F13B3D9,text,「……如今这……真是奢侈的空间啊——」,OK,
2650,game_t02649,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,0E6CAFFFFC44AC7869543D2E31025858A42934C5876F784C62586826E4D039BF,text,伦纳德死后就变成单间了。,OK,
2651,game_t02650,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,043784240556A25FA14F4B370A50135617D82FDED5741326B1C557063798B88E,text,与隐藏在地平线外保持距离的母舰人员相比，我们卫士以暴露自身危险为代价，得到了各种优待……,OK,
2652,game_t02651,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,AB5EBF25AA0439F885831736E5B1D124B37F62947E9C267AF8456B2C83270CFE,text,「明明是战争……明明同伴和朋友都死了……」,OK,
2653,game_t02652,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,9D15B221038FD195B8381EFB87699646151D342442EE9276BDB77865DCF4C4BC,text,我不认为现在的任务配得上这种优待。,OK,
2654,game_t02653,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,8E3627B0F92EC7F89DB03A3EBC286354FB3F20B713EEECAE01FC735133407580,text,「我活着已经是理所当然的事了……」,OK,
2655,game_t02654,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,67B4D93599D3375C846702C24BE64D11997664F5E09E1331B2790FC24CEA649C,text,在到达这里之前，我失去了许多战友。我从未忘记这一点。,OK,
2656,game_t02655,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,0A3712FC181B5AF95557F612734C728D1AB24D77EC542817375BEFC6B1379BBF,text,「为最坏的情况做准备才是军人啊……」,OK,
2657,game_t02656,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,8F3F15C02798E0448EEE41C34681A9C34EE73E145C4670266023657A9CF349EA,text,不说是泄气了。,OK,
2658,game_t02657,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,637B04AC75BC5D0ACFA6B9770063992385EB928F5B623D0AF9F13AA00A338E60,text,想和活着的伙伴一起回到故乡。,OK,
2659,game_t02658,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,43FFC79C7415FA1B6C64AF244D52DC4E3C1299861D7D7B812DD03B188D444331,text,想把失去的战友带回祖国。,OK,
2660,game_t02659,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,C61103FE86C07D8B19F2E49470275C49D54831A3CE9D5483CFA6F581AD195E80,text,确实，我是抱着这种想法，每天执行展开任务的。,OK,
2661,game_t02660,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,6671AA11E66284AD2EBC03C51D5D1132F70C08B74014728F90DA711DF5441ECF,text,「正因为如此……莉莉娅的所作所为才让我生气啊……」,OK,
2662,game_t02661,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,4A20C67E22A908FC309438AEF802155F94607201C8857B9EED27A832C11C8DEA,text,你是要阻碍为了存活并带回同伴的任务吗。,OK,
2663,game_t02662,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,641DD5A2B950C9D4E425B990D3CE8C80098D3554EDD2DC9763C9ED0280A6BD38,text,不过，如果考虑到那个任务的根本，结果做的事情还是一样的。,OK,
2664,game_t02663,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,73D275A631114438E75A5BDB2C2B9CFF2E8602F5E5DDFD7F929C91D4253F3002,text,「为了和他们一起活下去……吗」,OK,
2665,game_t02664,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,3E660F22366ACF9DFDA5BE921F9BB7566ABBCF3A37D9C1989D8D8DCF9B51FF1E,text,但是，即便如此——,OK,
2666,game_t02665,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,6703A373E885449F4A5FAA6629D70A7EDF1F3AC2C3588E7748B3B14954E2AF1D,text,我想把生者放在第一位。,OK,
2667,game_t02666,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,71704CBD402EEEF9FE2B1CF9A4C3CC5C9975426DBFACBFA2BA5641428DEC261E,text,正是如此，我想珍惜那些能够活着传承下去的人。,OK,
2668,game_t02667,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,14233427D6B0093A2EF5DAABEA8FF44EAF9A4175C794FB96EB86B030E7B18220,text,「我知道……我知道啊……」,OK,
2669,game_t02668,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,B757D052767996696C1A90DFB8F0519289EB8D73246CEB532EE184EB398034CE,text,为了活下去，为了让别人活下去——,OK,
2670,game_t02669,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,9A2DB955234B6F51E211F310467CD0627F2105003E6E19FD9FC97192E9718D11,text,我也是，莉莉娅也是，归根结底都是为了生存而挣扎。,OK,
2671,game_t02670,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,F81B8431EEE33A4A08E0A177975AC558B41188E52972B204F54EBAF352140138,text,依靠微弱的希望。依靠对死者的思念。,OK,
2672,game_t02671,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,68953E16E56D2BD07B26E4631B8CFC6B4F7A35E22EC98BF71ACDC98D38A21C4A,text,我知道这是同样的事情……,OK,
2673,game_t02672,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,828AED77F6016ACB7C48F301EFAEF949BE930E3EF5ED99FA0D59BBF27C79F536,text,「即便如此，我也……不能让她死……」,OK,
2674,game_t02673,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,6813ABA663300481B4AEF9F0CEB59DB6EB869A0C0FC7BA86DCEA0EC117124A3E,text,…………,OK,
2675,game_t02674,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,07074BED80212901CB24B1CAC6ECF42BDDDD85BC275C842006AADBED9D125A8B,text,……………………,OK,
2676,game_t02675,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,F869B3CB4DCEDE0081AB76413B66A00FFCDADA899CEDAE6D467FB98264A468E9,text,「……现在，我说了什么？」,OK,
2677,game_t02676,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,F2C8A97F2031652198CB6529CF8AD236936F21DEFF214EFF2DA967E56FB83596,text,她？,OK,
2678,game_t02677,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,05D350F818588618EDCD0B57515DC24CB84AD90FF805B2F6105276AC82433A9B,text,不想让她死吗？,OK,
2679,game_t02678,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2680,game_t02679,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,E3FA9E4CE355FE69F41F9A72F9B4B154AB818818590FA715C2AFD4705E274C4D,text,我们所有人，都是为了站在身边的人而战斗、死去。,OK,
2681,game_t02680,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,D0CE8693CB6EA84B0C38489C158CA035F2921F7BD2276E742159809B9F46AB8D,text,「……哈哈」,OK,
2682,game_t02681,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,1B7D62427BDBFF5EE1E18E5FDC7150875944B722F93DB28762AC66709220322F,text,「什么啊……原来是这么回事啊……！」,OK,
2683,game_t02682,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ＪＦＫオペレーター,71A9F2BDE485C074F006A57FEE039150D87BC42471209A3CD072E0668711A951,text,「JFK舰内的所有兵员听令——继续作业的同时倾听。重复，JFK全兵员听令——」,OK,
2684,game_t02683,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ＪＦＫオペレーター,A9C8A061C2B55D058162A5405780D26203173BDEB61162C916FC992CF58768DF,text,「舰长向全舰广播。全员继续作业并倾听，重复，这是来自舰长的全舰广播。全员继续作业并倾听。」,OK,
2685,game_t02684,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,D8B547883F7022E94AF21C5A4D3AE7A8F1BF82EC9A85C92B83F8B3D8938CBE58,text,什么……？,OK,
2686,game_t02685,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,C5C3E8D4B673787B67B0BDB6938EE18501A172F3912CC5EE500878328BC9DDD0,text,「——约翰·F·肯尼迪舰长，兼母舰打击群司令乔治·奥尔斯顿」,OK,
2687,game_t02686,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,18D71FFD963D92F71CDD0E628B57B358F9225531FC67789D2C3DFECFB7F7AA86,text,「JFK并肯尼迪海军驻留据点集结的所有幸存者，请稍候，听我说」,OK,
2688,game_t02687,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,D51FA2E639057FA15695196E0B8F1EC88028C3F5ADF930655818342C851ADAB0,text,「从那天起已经过了96天，三个多月——」,OK,
2689,game_t02688,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,B338F27A8633508F423DEEB8B1F7721931FC658D203A15B296AF852DC18DC4FD,text,！,OK,
2690,game_t02689,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,FE9A19EABEB0DD372D873531C99B568B216654611EF3EEC20E83AAEDC85FD5F9,text,这是……莉莉娅的原话啊……！,OK,
2691,game_t02690,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,A8197D12F05BD29E1B5D101FF843314FC5010CD6AD005BDC63EA455D83566541,text,「人类为了驱逐BETA——以及，在我们抵达这片土地之前，作为代价付出了巨大的牺牲……」,OK,
2692,game_t02691,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,F371A36F35EDB9A9B62FD56B6B9E0690BECFCFD65E6506E834CE4B43448DF03E,text,「以来96天——我们长期团结一致，至今未扰乱秩序，各自履行了职责。」,OK,
2693,game_t02692,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,A8658A0FC3B55405939AA9D09FBDA3FB1C52C21017B0627B8BA5ED3795FF9891,text,这也是莉莉娅的话……,OK,
2694,game_t02693,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,9C38906E4A7AEF62EBDD18A197C4D7274BB5B278291DB489667A123C637F2A66,text,那家伙……对舰长也夸下那样的海口吗……,OK,
2695,game_t02694,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,CF9B48829CA9846AF9B3609EB6E507DD50ED1152A1EA35BAF3720ED41574401C,text,「这是诸位对人类忠诚的表现，我认为这是值得夸耀的荣誉。干得好——」,OK,
2696,game_t02695,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,1796FEBBE4E8CA6A2C655F8132A757D654A016F40CBF5D217DAF92AC1FCC7001,text,可恶……果然有两下子……！,OK,
2697,game_t02696,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,1B1082D0C5A1722EDBA19A508F6EB91AC96F7D342B83F4E1F1B7B7B4F80075BA,text,「……但是。我们的战斗仍在继续」,OK,
2698,game_t02697,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,9371B861C5CE29923DA64A9B8F07FA003B15B2FA52647EFE3C54359BC2DA75F4,text,「我们不会再损失任何人员，各自返回所属国家——」,OK,
2699,game_t02698,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,C169EC91D306C40903A2710565162E3E057254C208235970588233ECDA52DAF7,text,「必须前往构建世界秩序的新战斗」,OK,
2700,game_t02699,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,B338F27A8633508F423DEEB8B1F7721931FC658D203A15B296AF852DC18DC4FD,text,！,OK,
2701,game_t02700,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,9D5547D22E7FEB74BDD0F47B5E3AE2FDFA59553FE2673D0C3FCE705F1B44B61B,text,这是……我在食堂说过的话……,OK,
2702,game_t02701,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,8AB0F8C34F2E32E66B61FD4ED686E30F5E1C66CF80DBDCE024C87B3B8C3A4F64,text,莉莉娅……那家伙，真的什么都懂吗……,OK,
2703,game_t02702,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,8820FABDBE9569365190FB503DC77727EEBDA3C6AC18189A7E722304DD622E35,text,「――这份决心，想和大家一起向逝去战友起誓……」,OK,
2704,game_t02703,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,6813ABA663300481B4AEF9F0CEB59DB6EB869A0C0FC7BA86DCEA0EC117124A3E,text,…………,OK,
2705,game_t02704,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,8FC638CE5A7889A6984ABD49E3697F1812405855192A15C6FB76B1F0402BD4D0,text,「后天——阵亡将士纪念日当天，将为在蓝海作战中牺牲的将士举行军葬」,OK,
2706,game_t02705,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,0E3B694451663150CEFC1A0D5663464DBB1AC2FD88E46260D763DF9EC21975D9,text,「希望各自怀着对自己战友们的思念，参加这个仪式」,OK,
2707,game_t02706,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,オールストン准将,BEE87567A68836B8418B1CA5A4DFB9899630CA26983BBDE57C53C4525AEF4114,text,「——关于准备，请听从上级的指示。——以上。」,OK,
2708,game_t02707,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,8B7921D3699263404F394B89B40A2912BD7DAB75B165A27A479A90E09532113D,text,全舰级别的部队葬——,OK,
2709,game_t02708,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,,41609284AB3020B835AD2203FF144B56A5BA61763F7CA48AAADA387A5F70BB4D,text,莉莉娅……真的干出来了啊……,OK,
2710,game_t02709,060_UAF_DAY96_01.egpack,060_UAF_DAY96_01,ウィル,B88B6584A325DDF760136D695F08874AC3CD91BF5973B63EC73C6ACFC369BF46,text,「……乱来啊」,OK,
2711,game_t02710,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,5E9E83A12A1CB7BFFAAE215AE6D64E1749CD07E69D59E48FBBE4C12BD3E79764,text,心情舒畅的早晨……,OK,
2712,game_t02711,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,790CAD65667685E8BDDDE1BF03C2DADF5F22067BFF9385FF3A1CF469BF1DD17F,text,不，这一带的气候几乎没有变化。,OK,
2713,game_t02712,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,291658C9D5F7B1A3AF42D8F5569433C3D0372CF6B51FF38652B756DF01E3CA97,text,不知道是因为靠近赤道，还是因为气象大幅变动……,OK,
2714,game_t02713,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2715,game_t02714,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,852643353E0AE32642B3C7877425B15F50F3CFB4C4BDDB5DCA4D3ED2C905B29A,text,也就是说，是我心情的问题吧……,OK,
2716,game_t02715,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,294F6853A453D02E1802D42031C2A4E692D6F337E6E8895716F2A2F24A67A66D,text,「……哟。」,OK,
2717,game_t02716,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2718,game_t02717,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,9DBF4B18053789A315EA6131D5A7280C01102711F309DE932F2F0AB7272AB3EA,text,「……看来你说服舰长了啊」,OK,
2719,game_t02718,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,971E768D4DD9F1F67E9ADF7A4C6E21BD9A39D04AE9DFFF90CC9F1545DF3D7142,text,「……好像原本就在考虑呢。大概也关系到士气这种现实吧。」,OK,
2720,game_t02719,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,FBD99D28126E6F6AFF286D55C91C6F96ABB62EBC46F74A6F9A58F0A35A51D685,text,嘛，那也确实吧。,OK,
2721,game_t02720,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,A9B0D847AF44A4BD741C9F1B6D235540F78D51DCDAC4338E779391A96AB2B2E9,text,但是，从现场……而且还是最近才加入的海军陆战队员口中听到这番话，对舰长来说分量应该很重。,OK,
2722,game_t02721,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,D45E1A6BB4CC9DE19369C04A3C3314F71869AC22321BD2B1884CAE0FFD6783D5,text,也就是说，用新的眼光看待现场时，JFK整体的心理状态就很明显了……,OK,
2723,game_t02722,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,EDB2E3BC62C4366C0FA76A82D1FCD51C16733BAF13633CB0D9D4EAABD71690E8,text,「不说是自己的功劳啊」,OK,
2724,game_t02723,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,3E69045794FFA95E2C9A879BF02F100FC558AC2EBBB5079CF2D1EAB8B3CA9E82,text,「……没什么，这种东西算不上功劳啦」,OK,
2725,game_t02724,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,A9029247047B56AC6B6ABACFCDE44B959F0E36B2752C8F9FA377970F631ED4B9,text,「哼。嘛，确实阵亡将士纪念日时机正好。」,OK,
2726,game_t02725,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,8AA32AD37E83C759324049CCD8C28339577A4E5A19F6487B577D154E22CEBBE3,text,「……什么啊？有话就说吧。」,OK,
2727,game_t02726,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,A963C88F41A53F67B064402742D29902B49D9177E42E148012920E2C41FFA9B0,text,「没什么。只是没想到会在离故乡这么远的地方祭奠追悼纪念日」,OK,
2728,game_t02727,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,D971C85059B2164C3254B173A4E68F0E83929F5FBEA955065FD90333892E80EF,text,故乡……吗。合众国。家人所在的地方。朋友所在的地方。,OK,
2729,game_t02728,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,1441D11FC89122C0B0966A1586259E78B0D3F042B9173CBE4DC8F76FE94CB670,text,战友……本应带回的目的地。虽然它仍然遥远——,OK,
2730,game_t02729,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,0788A6FA433355D78931F862DACBC763874EF61D6CD98696602F7C6392FF8DF3,text,「……是吗」,OK,
2731,game_t02730,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2732,game_t02731,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,E0D167D59490492BB1BAA41BD1BD3BB0FBB8A5BF650630301887ECBB03B6E9B4,text,「……威尔」,OK,
2733,game_t02732,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,B583240951D7456979F580F5614006884DB739BE4094E56BA88EFE563AE42E6C,text,「……啊？」,OK,
2734,game_t02733,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,97108ABBFCA5E8C4706197D814BE96B689FC7BF7A143669BAD3062A7B84C5D9C,text,「……你什么都不说吗？」,OK,
2735,game_t02734,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,96DE4B6AAE1DE776B03FBDEE0C99D214848F74EE42088C9FFB37263FF58EE1C2,text,「……你想让我说什么吗？」,OK,
2736,game_t02735,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,E60FBE9DEBAAC8052FD38D721FAB04040B320205CF99AD2F7859C7767B90EF54,text,「没什么……不是那样的……」,OK,
2737,game_t02736,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,7C10895C32BE4E265785528403E8EC0381BD058DE0427A0F20425FFCBC72A8EC,text,「哦。是吗」,OK,
2738,game_t02737,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,342A7319412E35327437E86503A78DF317FC27247614939C19C4AFF3B81C0D71,text,现在没事了。现在，什么也……,OK,
2739,game_t02738,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,190C5CBCB77170A20FE5626FD186BD8DFC1184716E5835CFCA9932081A66CFA4,text,「……卡伦·格拉诺少尉」,OK,
2740,game_t02739,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,434704CF0920261EFE66E8C745A33C86864FC824663EB92986D3ED7E66451DF1,text,「……嗯？」,OK,
2741,game_t02740,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,44AE9DE025279448D9FCBF68DE8448311F4A09D388AA44EF0781B4F903F90B91,text,「名字，你知道吗？」,OK,
2742,game_t02741,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2257B8151FDFD0826170FF76744E834836D95AAE35C21DE0803B50CFB1D19168,text,「啊……」,OK,
2743,game_t02742,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,A8664D2E4DC24C979132B3FEEB97CB8441BACD278AA83EE4B218F59D1DA56E0A,text,那家伙，确实是……,OK,
2744,game_t02743,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,6EDCFC7D695892A065678DF7C62101E42D7B01E98A05AC40EFD9388912A03F9A,text,「啊，海军陆战队步兵小队那个吗。……死了，两个月前」,OK,
2745,game_t02744,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,7B1EC4424060C0536E3267CB6478D23F58ADFAE206DAF6B82C3D77ACD3D410A4,text,舰内摇晃到几乎垂直时，想要去救身边的家伙……结果被压在了下面。,OK,
2746,game_t02745,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,BD2626E09452C9F841D1E7EE4663D46DD64617D4541F9FC0EDE5E630B96CE046,text,那时虽然保住了一命，但因败血症长期受苦，最终这里的设备和药物还是没能救回来。,OK,
