jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
１　最も警戒すべき障害　恋敵,,contextual,EX 各篇,pf-ex-baseline,942,contextual,1,"most captures are full quotations, headings, or ordinary emphasized words rather than reusable terms；适用：preserve quoted function in its sentence；类别：quoted_sentence_or_local_expression"
１日目――男女交際は出会いが命,,contextual,EX 各篇,pf-ex-baseline,943,contextual,1,"most captures are full quotations, headings, or ordinary emphasized words rather than reusable terms；适用：preserve quoted function in its sentence；类别：quoted_sentence_or_local_expression"
オグラグッディメン,,question,EX 各篇,pf-ex-baseline,944,question,3,wordplay/transliteration lacks reliable formal CN basis；适用：タケルちゃんといっしょ！；类别：fictional_character_gag
マイルドクルー横幅,,question,EX 各篇,pf-ex-baseline,945,question,2,parodic facility name/wordplay lacks reliable CN basis；适用：タケルちゃんといっしょ！ indoor pool；类别：facility_wordplay
白銀……食べてる？,,question,EX 各篇,pf-ex-baseline,946,question,1,ellipsis/object and title function require explicit decision；适用：episode title；类别：episode_title
クロニクルズ,编年史,contextual,AL 五篇,pf-al-table,2,legacy-table,3,用户最终裁定；三个 Chronicles 篇名统一。
まりも,麻理茉,contextual,AL 五篇,pf-al-table,3,legacy-table,217,正式 Alternative 中文姓名。
管制ユニット,管制组件,contextual,AL 五篇,pf-al-table,4,legacy-table,3,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v3/v8/v10/v12/v18/v20，并追溯应用到本轮派生候选。
死の８分,8分钟的死亡线,contextual,AL 五篇,pf-al-table,5,legacy-table,8,pf-al-r0-v9 confirmed；official exact Alternative pairs alternative:alternative16.rio:1139340580:14925:66; alternative:alternative16.rio:1139340580:46988:218
教官殿,教官,contextual,AL 五篇,pf-al-table,6,legacy-table,76,pf-al-self-adjudication-v1 关系阶段裁决；训练应答的敬意由军令句式表达，不机械补“殿／阁下”。
異星起源種,异星起源物种,contextual,AL 五篇,pf-al-table,7,legacy-table,1,pf-al-r0-v2 confirmed；official exact Alternative JP/CN pair alternative:alternative16.rio:1151153770:90883:255
新井,新井,contextual,AL 五篇,pf-al-table,8,legacy-table,301,pf-al-self-adjudication-v1 项目编辑定名；字形在简繁中不变；读法未获官方证据，但不阻塞中文显示。
ＰＸ,ＰＸ,contextual,AL 五篇,pf-al-table,9,legacy-table,2,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v3/v8/v10/v12/v18/v20，并追溯应用到本轮派生候选。
総合戦闘技術評価演習,综合战斗技术评价演习,contextual,AL 五篇,pf-al-table,10,legacy-table,1,pf-al-r0-v4 confirmed；official exact Muv-Luv/Alternative pairs muvluv:muvluv16_chn.rio:537991298:76739:613; alternative:alternative16.rio:1131383402:105022:278; alternative:alternative16.rio:1432733660:8683:28
回収ポイント,回收点,contextual,AL 五篇,pf-al-table,11,legacy-table,3,pf-al-r0-v4 confirmed；official exact Alternative pairs alternative:alternative16.rio:1132906480:1353:2; alternative:alternative16.rio:1132906480:4102:7; alternative:alternative16.rio:1432733660:8001:25
総戦技,综战技,contextual,AL 五篇,pf-al-table,12,legacy-table,10,pf-al-r0-v5 confirmed；official exact Alternative usage alternative:alternative16.rio:1134118512:127871:343; alternative:alternative16.rio:1142377674:38655:149
陽動,佯动,contextual,AL 五篇,pf-al-table,13,legacy-table,9,pf-al-r0-v6 confirmed；official exact Alternative pairs alternative:alternative16.rio:1143184112:7011:22; alternative:alternative16.rio:1143184112:7199:23; alternative:alternative16.rio:1146277752:71155:62
レーション,口粮,contextual,AL 五篇,pf-al-table,14,legacy-table,6,pf-al-r0-v7 confirmed；official exact Muv-Luv pairs muvluv:muvluv16_chn.rio:1765816088:4774:38 (军用口粮); muvluv:muvluv16_chn.rio:1765816088:5327:46 (口粮); muvluv:muvluv16_chn.rio:1797857680:3280:25 (军用口粮)
総戦技評価演習,综战技评价演习,contextual,AL 五篇,pf-al-table,15,legacy-table,3,pf-al-r0-v5 confirmed；official exact Alternative usage alternative:alternative16.rio:1134118512:127871:343; alternative:alternative16.rio:1142377674:137394:599
総戦技演習,综战技演习,contextual,AL 五篇,pf-al-table,16,legacy-table,1,pf-al-r0-v5 confirmed；official exact Alternative usage alternative:alternative16.rio:1132177038:82443:233; alternative:alternative16.rio:1138618846:113337:330
間接思考制御,间接思考控制,contextual,AL 五篇,pf-al-table,17,legacy-table,2,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v3/v8/v10/v12/v18/v20，并追溯应用到本轮派生候选。
ＣＰ,ＣＰ,contextual,AL 五篇,pf-al-table,18,legacy-table,10,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v3/v8/v10/v12/v18/v20，并追溯应用到本轮派生候选。
中隊長,中队长,contextual,AL 五篇,pf-al-table,19,legacy-table,3,pf-al-r0-v9 confirmed；official exact Alternative pairs alternative:alternative16.rio:1139340580:18344:81; alternative:alternative16.rio:1139340580:18563:82
小隊長,小队长,contextual,AL 五篇,pf-al-table,20,legacy-table,1,pf-al-r0-v9 confirmed；official exact Alternative pairs including alternative:alternative16.rio:1133905442:15820:45 and repeated Alternative command scenes
教導隊,教导队,contextual,AL 五篇,pf-al-table,21,legacy-table,2,pf-al-r0-v9 confirmed；official exact Alternative pairs alternative:alternative16.rio:1136615564:67589:139; alternative:alternative16.rio:1136874440:22124:44; alternative:alternative16.rio:1139340580:20070:89
部隊長,部队长,contextual,AL 五篇,pf-al-table,22,legacy-table,4,pf-al-r0-v9 confirmed；multiple official exact Alternative pairs for 伊隅/速瀬 command appointments
全機兵器使用自由,全机兵器使用限制解除,contextual,AL 五篇,pf-al-table,23,legacy-table,1,pf-al-r0-v10 confirmed；official exact Alternative pair alternative:alternative16.rio:1136301392:97552:180; corroborating 兵器使用自由 pairs in Alternative and Muv-Luv
楔参型隊形,楔叁型阵型,contextual,AL 五篇,pf-al-table,24,legacy-table,1,pf-al-r0-v10 confirmed；official exact Alternative pair alternative:alternative16.rio:1136301392:79095:157
コード９９１,代号991,contextual,AL 五篇,pf-al-table,25,legacy-table,3,pf-al-r0-v10 confirmed；official exact Alternative pairs alternative:alternative16.rio:1146975552:160688:425; alternative:alternative16.rio:1149721454:68528:278
レーザー級,激光级,question,AL 五篇,pf-al-table,26,legacy-table,2,"pf-al-r0-v11 confirmed；official Alternative class mapping 光線級→激光级 repeated across alternative16.rio, including alternative:alternative16.rio:1138971900:14450:59; local レーザー級 is the same class in colloquial battle callout；当前参考表为「光线级」，保留历史差异待按语境审定，不覆盖。"
重レーザー級,重激光级,question,AL 五篇,pf-al-table,27,legacy-table,1,"pf-al-r0-v11 confirmed；official Alternative class mapping 重光線級→重激光级, including alternative:alternative16.rio:1143184112:38380:207; local 重レーザー級 is the same large laser-class BETA；当前参考表为「重光线级」，保留历史差异待按语境审定，不覆盖。"
レーザー発振器官,震荡激光发射器官,contextual,AL 五篇,pf-al-table,28,legacy-table,1,pf-al-r0-v11 confirmed；official exact Alternative pairs alternative:alternative16.rio:1143184112:38494:208 and alternative:alternative16.rio:1143184112:42095:238
レイン・ダンサーズ,雨舞者,contextual,AL 五篇,pf-al-table,29,legacy-table,1,用户最终裁定；篇名。
着陸ユニット,登陆舱,contextual,AL 五篇,pf-al-table,30,legacy-table,1,pf-al-r0-v13 confirmed；repeated official Alternative exact pairs alternative:alternative16.rio:1143184112:9389:36; alternative:alternative16.rio:1143184112:9768:37; alternative:alternative16.rio:1143184112:11082:50
オリジナルハイヴ,母巢,contextual,AL 五篇,pf-al-table,31,legacy-table,2,pf-al-r0-v13 confirmed；repeated official Alternative exact pairs beginning alternative:alternative16.rio:1133593648:22364:60 and throughout Alternative final operations
ハイヴ,巢穴,contextual,AL 五篇,pf-al-table,32,legacy-table,23,"pf-al-r0-v15 confirmed；repeated official Alternative exact pairs throughout alternative16.rio, including alternative:alternative16.rio:1143184112:15951:81 and alternative:alternative16.rio:1143184112:16528:84"
パレオロゴス作戦,巴列奥略作战,contextual,AL 五篇,pf-al-table,33,legacy-table,1,pf-al-r0-v13 confirmed；official exact Alternative pair alternative:alternative16.rio:1143670360:55760:250
地下茎構造,地下茎构造,contextual,AL 五篇,pf-al-table,34,legacy-table,1,pf-al-r0-v13 confirmed；repeated official Alternative exact pairs including alternative:alternative16.rio:1143184112:16013:82 and alternative:alternative16.rio:1143670360:56392:255
レインダンス中隊,雨舞中队,contextual,AL 五篇,pf-al-table,35,legacy-table,5,用户最终裁定；部队名。
強化装備,强化装备,contextual,AL 五篇,pf-al-table,36,legacy-table,8,"pf-al-r0-v14 confirmed；repeated official Alternative exact pairs across alternative16.rio, including alternative:alternative16.rio:1133092660:14296:28; alternative:alternative16.rio:1133593648:109126:337; alternative:alternative16.rio:1136301392:22462:27"
ＥＦ－２０００,ＥＦ－2000,contextual,AL 五篇,pf-al-table,37,legacy-table,6,pf-al-r0-v15 confirmed；official exact Alternative pair alternative:alternative16.rio:1143670360:9792:34
突撃前衛,突击前卫,contextual,AL 五篇,pf-al-table,38,legacy-table,3,"pf-al-r0-v15 confirmed；repeated official Alternative exact pairs, including alternative:alternative16.rio:1143184112:37273:202 and alternative:alternative16.rio:1143670360:71871:291"
雨乞い中隊,乞雨中队,contextual,AL 五篇,pf-al-table,39,legacy-table,1,用户最终裁定；篇内释义性别称。
ナディア,娜迪亚,contextual,AL 五篇,pf-al-table,40,legacy-table,21,pf-al-self-adjudication-v1 项目编辑定名；采用稳定通行音译；贝尼尼有项目 glossary 全名佐证。
パブロ,巴勃罗,contextual,AL 五篇,pf-al-table,41,legacy-table,12,pf-al-self-adjudication-v1 项目编辑定名；采用稳定通行音译；贝尼尼有项目 glossary 全名佐证。
姉御,大姐,contextual,AL 五篇,pf-al-table,42,legacy-table,2,pf-al-self-adjudication-v1 人物语气裁决；保留带江湖气的尊称，不直译为普通姐姐。
グレアム,格雷厄姆,contextual,AL 五篇,pf-al-table,43,legacy-table,10,pf-al-self-adjudication-v1 项目编辑定名；采用稳定通行音译；贝尼尼有项目 glossary 全名佐证。
分隊,分队,contextual,AL 五篇,pf-al-table,44,legacy-table,99,pf-al-r0-v1 confirmed；official mainline usage and stable military register
レインダンスＡ,雨舞A,contextual,AL 五篇,pf-al-table,45,legacy-table,1,沿用用户确认的雨舞呼号规则。
光線級,激光级,question,AL 五篇,pf-al-table,46,legacy-table,4,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v1/v11/v16；不保留第一遍“再入壳／光线级”。；当前参考表为「光线级」，保留历史差异待按语境审定，不覆盖。
フランコ,弗兰科,contextual,AL 五篇,pf-al-table,47,legacy-table,6,pf-al-self-adjudication-v1 项目编辑定名；采用稳定通行音译；贝尼尼有项目 glossary 全名佐证。
レイチェル,蕾切尔,contextual,AL 五篇,pf-al-table,48,legacy-table,4,pf-al-self-adjudication-v1 项目编辑定名；采用稳定通行音译；贝尼尼有项目 glossary 全名佐证。
着剣,拔剑,contextual,AL 五篇,pf-al-table,49,legacy-table,1,pf-al-r0-v17 confirmed；official exact Alternative pair alternative:alternative16.rio:1150746756:18141:15
チェックシックス,注意6点方向,contextual,AL 五篇,pf-al-table,50,legacy-table,1,pf-al-r0-v17 confirmed；official exact Alternative pair alternative:alternative16.rio:1152994734:64817:158
小型種,小型种,contextual,AL 五篇,pf-al-table,51,legacy-table,1,"pf-al-r0-v17 confirmed；repeated official Alternative exact pairs, including alternative:alternative16.rio:1143184112:42508:242 and alternative:alternative16.rio:1150223368:6122:28"
ＨＱ,ＨＱ,contextual,AL 五篇,pf-al-table,52,legacy-table,14,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v3/v8/v10/v12/v18/v20，并追溯应用到本轮派生候选。
音紋,声纹,contextual,AL 五篇,pf-al-table,53,legacy-table,1,pf-al-r0-v17 confirmed；repeated official Alternative exact pairs alternative:alternative16.rio:1146152950:40819:39; alternative:alternative16.rio:1146152950:59000:73
レインダンス０１,雨舞01,contextual,AL 五篇,pf-al-table,54,legacy-table,1,用户最终裁定；数字呼号。
ベニーニ,贝尼尼,contextual,AL 五篇,pf-al-table,55,legacy-table,13,pf-al-self-adjudication-v1 项目编辑定名；采用稳定通行音译；贝尼尼有项目 glossary 全名佐证。
みちる,美知留,contextual,AL 五篇,pf-al-table,56,legacy-table,1033,正式 Alternative 中文姓名。
ラザフォード場,卢瑟福力场,contextual,AL 五篇,pf-al-table,57,legacy-table,2,"pf-al-r0-v19 confirmed；repeated official Alternative exact pairs, including alternative:alternative16.rio:1144892310:54643:194 and alternative:alternative16.rio:1146729186:58653:79"
オペレーター,作战管制官,contextual,AL 五篇,pf-al-table,58,legacy-table,6,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v3/v8/v10/v12/v18/v20，并追溯应用到本轮派生候选。
データリンク,数据链,contextual,AL 五篇,pf-al-table,59,legacy-table,10,"pf-al-r0-v19 confirmed；repeated official Alternative exact pairs, including alternative:alternative16.rio:1133593648:109406:339 and alternative:alternative16.rio:1146152950:60552:82"
重力偏差,重力偏差,contextual,AL 五篇,pf-al-table,60,legacy-table,1,"pf-al-r0-v19 confirmed；official exact Alternative pairs, including alternative:alternative16.rio:1144892310:124214:514 and alternative:alternative16.rio:1144892310:57160:214"
神宮司まりも,神宫司麻理茉,contextual,AL 五篇,pf-al-table,61,legacy-table,4,pf-al-r0-v1 confirmed；pf-al-terms-v1; official Alternative exact speaker alias 915 instances
あきら,晶,contextual,AL 五篇,pf-al-table,62,legacy-table,173,正式 Alternative 精确日中对；覆盖旧 glossary 的“明”。
まりか,麻里香,contextual,AL 五篇,pf-al-table,63,legacy-table,146,伊隅家人物简称统一。
姉さん,姐姐,contextual,AL 五篇,pf-al-table,64,legacy-table,37,pf-al-r0-v21 confirmed；official exact Alternative pair alternative:alternative16.rio:1147527184:11992:43
正樹,正树,contextual,AL 五篇,pf-al-table,65,legacy-table,17,pf-al-self-adjudication-v1 项目编辑定名；按日文汉字透明简化。
伊隅あきら,伊隅晶,contextual,AL 五篇,pf-al-table,66,legacy-table,1,pf-al-r0-v21 confirmed；official exact Alternative pair alternative:alternative16.rio:1146975552:229966:572
帝国陸軍第１３３連隊,帝国陆军第133连队,contextual,AL 五篇,pf-al-table,67,legacy-table,1,pf-al-r0-v22 confirmed；official exact Alternative pair alternative:alternative16.rio:1146975552:229966:572
神宮司教官,神宫司教官,contextual,AL 五篇,pf-al-table,68,legacy-table,411,pf-al-self-adjudication-v1 关系阶段裁决；岗位加姓氏，符合训练校称谓。
軍曹,中士,contextual,AL 五篇,pf-al-table,69,legacy-table,7,pf-al-r0-v1 confirmed；official exact JP/CN pairs including muvluv:muvluv16_chn.rio:537991298:46303:415
候補生,候补生,contextual,AL 五篇,pf-al-table,70,legacy-table,77,pf-al-r0-v1 confirmed；official compound evidence plus unambiguous project register
やよい,弥生,contextual,AL 五篇,pf-al-table,71,legacy-table,67,伊隅家人物简称统一。
三浦,三浦,contextual,AL 五篇,pf-al-table,72,legacy-table,561,三浦园子的语境简称。
韮沢,韭泽,contextual,AL 五篇,pf-al-table,73,legacy-table,94,pf-al-self-adjudication-v1 项目编辑定名；按日文汉字透明简化；不伪称正式中文实例。
分隊長,分队长,contextual,AL 五篇,pf-al-table,74,legacy-table,54,pf-al-r0-v1 confirmed；many official exact JP/CN pairs including muvluv:muvluv16_chn.rio:595311928:38668:217 and official corpus line group at block 1835472344
藤澤,藤泽,contextual,AL 五篇,pf-al-table,75,legacy-table,633,项目姓名定名；MAGES 官方日文角色名，中文透明简化。
園子,园子,contextual,AL 五篇,pf-al-table,76,legacy-table,43,pf-al-r0-v1 contextual；target JP and close teammate relation
訓練小隊,训练小队,contextual,AL 五篇,pf-al-table,77,legacy-table,15,pf-al-r0-v1 confirmed；transparent structured term consistent with 第207卫士训练小队
竹宮,竹宫,contextual,AL 五篇,pf-al-table,78,legacy-table,825,pf-al-self-adjudication-v1 项目编辑定名；MAGES 官方页确认角色日文全名竹宮千夏；中文采用透明简体字。
佐久間,佐久间,contextual,AL 五篇,pf-al-table,79,legacy-table,67,pf-al-self-adjudication-v1 项目编辑定名；按日文汉字透明简化。
狩野,狩野,contextual,AL 五篇,pf-al-table,80,legacy-table,83,pf-al-self-adjudication-v1 项目编辑定名；字形在简繁中不变。
月子さん,月子,contextual,AL 五篇,pf-al-table,81,legacy-table,45,pf-al-self-adjudication-v1 关系阶段裁决；同龄候补生间亲近称呼，以名字和语气承载礼貌。
竹宮さん,竹宫,contextual,AL 五篇,pf-al-table,82,legacy-table,18,pf-al-self-adjudication-v1 关系阶段裁决；同届关系不机械翻译さん。
伊隅さん,伊隅,contextual,AL 五篇,pf-al-table,83,legacy-table,18,pf-al-self-adjudication-v1 关系阶段裁决；同届关系不机械翻译さん。
ダイバー,降下兵,contextual,AL 五篇,pf-al-table,84,legacy-table,14,用户最终裁定；正文口语兵种称呼。
衛士候補生,卫士候补生,contextual,AL 五篇,pf-al-table,85,legacy-table,1,pf-al-r0-v1 confirmed；official exact JP/CN pair: muvluv:muvluv16_chn.rio:1435824342:49035:326
鬼灯,那些畜生,contextual,AL 五篇,pf-al-table,86,legacy-table,4,用户接受的语境性裁决；泛指 BETA 的辱称，不是物种名。
鬼灯野郎,那些畜生,contextual,AL 五篇,pf-al-table,87,legacy-table,3,用户接受的语境性裁决；泛指 BETA 的辱称，不是物种名。
やよい姉ちゃん,弥生姐,contextual,AL 五篇,pf-al-table,88,legacy-table,8,pf-al-self-adjudication-v1 家庭关系裁决；保留妹妹对姐姐的亲近关系。
みちる姉ちゃん,美知留姐,contextual,AL 五篇,pf-al-table,89,legacy-table,7,pf-al-self-adjudication-v1 家庭关系裁决；保留妹妹对姐姐的亲近关系。
みちるちゃん,美知留,contextual,AL 五篇,pf-al-table,90,legacy-table,15,pf-al-self-adjudication-v1 家庭关系裁决；亲昵由语气承载，避免机械“美知留酱”。
チキン・ダイバーズ,Chicken Divers,question,AL 五篇,pf-al-table,91,legacy-table,1,用户最终裁定；保留篇名双关。；当前参考表为「小鸡潜降兵」，保留历史差异待按语境审定，不覆盖。
再突入殻,返回式舱,contextual,AL 五篇,pf-al-table,92,legacy-table,9,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v1/v11/v16；不保留第一遍“再入壳／光线级”。
軌道降下兵,轨道降下兵,contextual,AL 五篇,pf-al-table,93,legacy-table,10,用户最终裁定；正式兵种。
マザーグース,鹅妈妈,contextual,AL 五篇,pf-al-table,94,legacy-table,20,Chicken Divers 舰艇呼号词干。
マザーグース１,鹅妈妈1,contextual,AL 五篇,pf-al-table,95,legacy-table,15,Chicken Divers 带编号舰艇呼号。
軌道降下兵団,轨道降下兵团,contextual,AL 五篇,pf-al-table,96,legacy-table,3,用户最终裁定；正式编制。
重光線級,重激光级,question,AL 五篇,pf-al-table,97,legacy-table,1,pf-al-self-adjudication-v1 正式 Alternative 日中语料 confirmed；服从 R0 v1/v11/v16；不保留第一遍“再入壳／光线级”。；当前参考表为「重光线级」，保留历史差异待按语境审定，不覆盖。
ザウバー,Sauber,contextual,AL 五篇,pf-al-table,98,legacy-table,3,pf-al-r0-v1 confirmed；official Alternative speaker alias exact instance
ゴースト,Ghost,contextual,AL 五篇,pf-al-table,99,legacy-table,1,pf-al-r0-v1 confirmed；official Alternative speaker alias exact instance
ァァ,啊啊,excluded,本作；词库候选尚未逐章审定,mixed,10,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
アクセル・ビョルケル,阿克塞尔·比约克,candidate,本作；词库候选尚未逐章审定,mixed,14,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
アンリ・ギーツェン,亨利·吉岑,candidate,本作；词库候选尚未逐章审定,mixed,24,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
インド,印度,candidate,本作；词库候选尚未逐章审定,mixed,30,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ウチ,我方/本舰,excluded,本作；词库候选尚未逐章审定,mixed,49,unscoped,12,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
エリア,区域,candidate,本作；词库候选尚未逐章审定,mixed,51,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
オペレーター,操作员,candidate,本作；词库候选尚未逐章审定,mixed,62,unscoped,6,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
オリジナルハイヴ,原始HIVE,candidate,本作；词库候选尚未逐章审定,mixed,63,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
オーストラリア,澳大利亚,candidate,本作；词库候选尚未逐章审定,mixed,66,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
カメラ,摄像机,candidate,本作；词库候选尚未逐章审定,mixed,76,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
クソ,该死,candidate,本作；词库候选尚未逐章审定,mixed,84,unscoped,41,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ケーブル,电缆,candidate,本作；词库候选尚未逐章审定,mixed,98,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
コントロール,管制,candidate,本作；词库候选尚未逐章审定,mixed,104,unscoped,5,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ジョーク,玩笑,candidate,本作；词库候选尚未逐章审定,mixed,130,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
スパイク,锚钉,candidate,本作；词库候选尚未逐章审定,mixed,137,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
センサー,传感器,candidate,本作；词库候选尚未逐章审定,mixed,142,unscoped,13,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ソ連,苏联,candidate,本作；词库候选尚未逐章审定,mixed,145,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
タイプ,类型,candidate,本作；词库候选尚未逐章审定,mixed,146,unscoped,3,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
チキン・ダイバーズ,小鸡潜降兵,candidate,本作；词库候选尚未逐章审定,mixed,156,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
データリンク,数据链,candidate,本作；词库候选尚未逐章审定,mixed,168,unscoped,10,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
トップヘビー,头重脚轻,candidate,本作；词库候选尚未逐章审定,mixed,169,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
トラブル,麻烦,candidate,本作；词库候选尚未逐章审定,mixed,170,unscoped,6,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ヒュー・ウィンストン,休·温斯顿,candidate,本作；词库候选尚未逐章审定,mixed,206,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ブリーフィング,简报,candidate,本作；词库候选尚未逐章审定,mixed,254,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ブロック,区块,candidate,本作；词库候选尚未逐章审定,mixed,257,unscoped,4,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
プログラム,程序,candidate,本作；词库候选尚未逐章审定,mixed,259,unscoped,3,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
マザーグース,鹅妈妈号,candidate,本作；词库候选尚未逐章审定,mixed,277,unscoped,20,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
マザーグース１,鹅妈妈1,candidate,本作；词库候选尚未逐章审定,mixed,278,unscoped,15,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
モットー,座右铭,candidate,本作；词库候选尚未逐章审定,mixed,289,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
モニカ・ジアコーザ,莫妮卡·贾科萨,candidate,本作；词库候选尚未逐章审定,mixed,290,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ユニット,单元,candidate,本作；词库候选尚未逐章审定,mixed,295,unscoped,8,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ユーラシア,欧亚大陆,candidate,本作；词库候选尚未逐章审定,mixed,298,unscoped,6,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ラザフォード場,拉瑟福场,candidate,本作；词库候选尚未逐章审定,mixed,300,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
リスク,风险,candidate,本作；词库候选尚未逐章审定,mixed,311,unscoped,17,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
リスト,名单,candidate,本作；词库候选尚未逐章审定,mixed,312,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
リソース,资源,candidate,本作；词库候选尚未逐章审定,mixed,313,unscoped,4,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
リーナ,莉娜,candidate,本作；词库候选尚未逐章审定,mixed,323,unscoped,3,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
レイン・ダンサーズ,雨舞者,candidate,本作；词库候选尚未逐章审定,mixed,328,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
レーザー,激光,candidate,本作；词库候选尚未逐章审定,mixed,334,unscoped,7,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
ロケットモーター,火箭发动机,candidate,本作；词库候选尚未逐章审定,mixed,335,unscoped,2,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
一同,众人,candidate,本作；词库候选尚未逐章审定,mixed,345,unscoped,3,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
不知火,不知火,candidate,本作；词库候选尚未逐章审定,mixed,351,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
中尉,中尉,candidate,本作；词库候选尚未逐章审定,mixed,354,unscoped,22,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
中隊,中队,candidate,本作；词库候选尚未逐章审定,mixed,360,unscoped,22,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
伊隅あきら,伊隅明,candidate,本作；词库候选尚未逐章审定,mixed,364,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
伊隅ヴァルキリーズ,伊隅女武神,candidate,本作；词库候选尚未逐章审定,mixed,369,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
佐渡島,佐渡岛,candidate,本作；词库候选尚未逐章审定,mixed,378,unscoped,6,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
個小隊,个小队,candidate,本作；词库候选尚未逐章审定,mixed,381,unscoped,1,旧混合表；出现不等于译法正确；独立原文匹配，不等于语义确认；不自动加入术语使用表。
