jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
衛士,卫士,candidate,020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_062_孤児施設 / 060_２００５年１２月０５日（月）_063_ハンガー＆食堂 / 080_２００５年１２月０８日（木）_084_シミュレーションバトル / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 090_２００５年１２月０９日（金）_090_駒木との会談 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 110_２００５年１２月１１日（日）_111_同時刻・律子と雫 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_130_戦闘開始 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_153_孤児院に赴く雫 / 150_２００５年１２月２４日（土）_174_ナウシカ / 190_エピローグ_190_斑鳩登場,legacy-tsv,261,unclassified,40,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連軍,联合国军,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 120_２００５年１２月２２日（木）_120_プラント・レセプション / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,legacy-tsv,277,unclassified,3,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国軍,帝国军,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_155_悠陽宿舎廊下 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_173_停戦命令 / 150_２００５年１２月２４日（土）_176_駒木の反応 / 150_２００５年１２月２４日（土）_184_病室,legacy-tsv,280,unclassified,26,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国斯衛軍,帝国斯卫军,candidate,120_２００５年１２月２２日（木）_123_悠陽登場,legacy-tsv,282,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斯衛軍,斯卫军,candidate,120_２００５年１２月２２日（木）_123_悠陽登場,legacy-tsv,285,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
日本帝国,日本帝国,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 050_２００５年１２月０４日（日）_052_欧州派遣軍参戦 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_135_響吶喊 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_173_停戦命令 / 150_２００５年１２月２４日（土）_176_駒木の反応 / 190_エピローグ_190_斑鳩登場,legacy-tsv,287,unclassified,15,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
米国,美国,candidate,010_プロローグ_011_プロローグ　神宮司まりも更迭 / 010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 030_２００５年１２月０２日（金）_030_悪夢　大陸放浪 / 030_２００５年１２月０２日（金）_032_食堂 / 050_２００５年１２月０４日（日）_052_欧州派遣軍参戦 / 050_２００５年１２月０４日（日）_053_響の過去 / 060_２００５年１２月０５日（月）_060_プラントへ向かう道 / 060_２００５年１２月０５日（月）_061_プラント警備 / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 080_２００５年１２月０８日（木）_084_シミュレーションバトル / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_120_プラント・レセプション / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_128_プラントへの出撃 / 120_２００５年１２月２２日（木）_132_作戦展開・まりもと駒木 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_151_国境で睨み合う / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談 / 150_２００５年１２月２４日（土）_158_日米同盟ＶＳ仏加連合 / 150_２００５年１２月２４日（土）_159_悠陽と響 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_168_挟撃 / 150_２００５年１２月２４日（土）_170_帝国艦隊 / 150_２００５年１２月２４日（土）_173_停戦命令 / 150_２００５年１２月２４日（土）_174_ナウシカ / 150_２００５年１２月２４日（土）_176_駒木の反応 / 150_２００５年１２月２４日（土）_183_悠陽の呟き / 150_２００５年１２月２４日（土）_184_病室 / 190_エピローグ_190_斑鳩登場,legacy-tsv,289,unclassified,83,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
光線級,光线级,candidate,030_２００５年１２月０２日（金）_033_対光線級演習 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 080_２００５年１２月０８日（木）_084_シミュレーションバトル / 080_２００５年１２月０８日（木）_085_ウォードッグの戦い / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 090_２００５年１２月０９日（金）_091_医局にて診察を受ける雫 / 110_２００５年１２月１１日（日）_111_同時刻・律子と雫 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_130_戦闘開始,legacy-tsv,343,unclassified,50,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
要塞級,要塞级,candidate,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,legacy-tsv,347,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
突撃級,突击级,candidate,050_２００５年１２月０４日（日）_057_律子と特訓,legacy-tsv,349,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
要撃級,要击级,candidate,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,legacy-tsv,351,unclassified,4,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
闘士級,斗士级,candidate,110_２００５年１２月１１日（日）_113_記憶遡行,legacy-tsv,355,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
母艦級,母舰级,candidate,080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 080_２００５年１２月０８日（木）_085_ウォードッグの戦い / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング,legacy-tsv,363,unclassified,8,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
不知火,不知火,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_174_ナウシカ,legacy-tsv,381,unclassified,6,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
武御雷,武御雷,candidate,030_２００５年１２月０２日（金）_032_食堂 / 150_２００５年１２月２４日（土）_183_悠陽の呟き,legacy-tsv,386,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
跳躍ユニット,跳跃单元,candidate,120_２００５年１２月２２日（木）_134_窮地,legacy-tsv,480,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
艦長,舰长,candidate,150_２００５年１２月２４日（土）_161_帝国海軍 / 150_２００５年１２月２４日（土）_170_帝国艦隊 / 150_２００５年１２月２４日（土）_179_大和の反応,legacy-tsv,521,unclassified,3,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ミラージュ,幻影,candidate,150_２００５年１２月２４日（土）_163_松風は馬じゃない,legacy-tsv,735,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ラファール,阵风,candidate,050_２００５年１２月０４日（日）_052_欧州派遣軍参戦 / 050_２００５年１２月０４日（日）_053_響の過去 / 050_２００５年１２月０４日（日）_054_カナダ軍特攻 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy-tsv,736,unclassified,4,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン作戦,巴比伦作战,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,legacy-tsv,903,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
塩の荒野,盐之荒野,candidate,050_２００５年１２月０４日（日）_052_欧州派遣軍参戦,legacy-tsv,906,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シアトル,西雅图,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 060_２００５年１２月０５日（月）_061_プラント警備 / 060_２００５年１２月０５日（月）_062_孤児施設 / 080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_132_作戦展開・まりもと駒木 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,legacy-tsv,908,unclassified,36,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
タコマ,塔科马,candidate,060_２００５年１２月０５日（月）_061_プラント警備 / 110_２００５年１２月１１日（日）_111_同時刻・律子と雫 / 120_２００５年１２月２２日（木）_128_プラントへの出撃 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍,legacy-tsv,909,unclassified,6,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
食料生産プラント,食料生产工厂,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 060_２００５年１２月０５日（月）_060_プラントへ向かう道,legacy-tsv,913,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機母艦,战术机母舰,candidate,120_２００５年１２月２２日（木）_123_悠陽登場,legacy-tsv,919,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
軌道降下兵団,轨道降下兵团,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと,legacy-tsv,922,unclassified,3,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂柚香,千堂柚香,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy-tsv,940,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン・エイス,艾伦·艾斯,candidate,120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,legacy-tsv,946,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃雫,美樱乃雫,candidate,050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 150_２００５年１２月２４日（土）_184_病室,legacy-tsv,952,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
松風諒一,松风谅一,candidate,030_２００５年１２月０２日（金）_032_食堂,legacy-tsv,957,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
楠本さやか,楠本沙也加,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy-tsv,962,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大上律子,大上律子,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy-tsv,966,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ,战犬,candidate,030_２００５年１２月０２日（金）_033_対光線級演習 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 060_２００５年１２月０５日（月）_061_プラント警備 / 080_２００５年１２月０８日（木）_085_ウォードッグの戦い / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_134_窮地 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_137_残されたウォードッグ / 120_２００５年１２月２２日（木）_138_生産プラントに侵入した響 / 120_２００５年１２月２２日（木）_145_プラント外の戦術機部隊 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_174_ナウシカ,legacy-tsv,983,unclassified,26,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
クレイン,鹤,candidate,150_２００５年１２月２４日（土）_158_日米同盟ＶＳ仏加連合 / 150_２００５年１２月２４日（土）_163_松風は馬じゃない,legacy-tsv,987,unclassified,4,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ハンター,猎人,candidate,120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,legacy-tsv,989,unclassified,4,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
龍浪中尉,龙浪中尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_030_悪夢　大陸放浪 / 030_２００５年１２月０２日（金）_031_私室での目覚め / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_050_悪夢の始まり：大海崩後の世界 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_062_孤児施設 / 070_２００５年１２月０７日（水）_071_私室にて / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_111_同時刻・律子と雫 / 110_２００５年１２月１１日（日）_113_記憶遡行 / 110_２００５年１２月１１日（日）_114_大陸横断 / 110_２００５年１２月１１日（日）_115_医局にて目を覚ます響 / 110_２００５年１２月１１日（日）_117_丘の上・断固たる決意 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_124_悠陽と側近 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_137_残されたウォードッグ / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_154_民政局にて柚香とまりも / 150_２００５年１２月２４日（土）_155_悠陽宿舎廊下 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_167_格納庫にて出撃準備 / 150_２００５年１２月２４日（土）_174_ナウシカ / 150_２００５年１２月２４日（土）_181_ウォードッグの反応 / 150_２００５年１２月２４日（土）_184_病室,legacy-tsv,1100,unclassified,108,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂少尉,千堂少尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_061_プラント警備 / 110_２００５年１２月１１日（日）_115_医局にて目を覚ます響 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy-tsv,1109,unclassified,12,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃少尉,美樱乃少尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 060_２００５年１２月０５日（月）_061_プラント警備 / 060_２００５年１２月０５日（月）_063_ハンガー＆食堂 / 080_２００５年１２月０８日（木）_085_ウォードッグの戦い / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 090_２００５年１２月０９日（金）_090_駒木との会談 / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy-tsv,1121,unclassified,18,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司少佐,神宫司少佐,candidate,010_プロローグ_011_プロローグ　神宮司まりも更迭 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 060_２００５年１２月０５日（月）_062_孤児施設 / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_132_作戦展開・まりもと駒木 / 120_２００５年１２月２２日（木）_142_生産プラント内での死闘 / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,legacy-tsv,1129,unclassified,60,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォーケン少佐,沃肯少佐,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_129_同時刻：米軍サイド / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_162_駒木の苦悩,legacy-tsv,1145,unclassified,15,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
龍浪響中尉,龙浪响中尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 150_２００５年１２月２４日（土）_173_停戦命令,legacy-tsv,1222,unclassified,8,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂柚香少尉,千堂柚香少尉,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy-tsv,1335,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン・エイス少尉,艾伦·艾斯少尉,candidate,120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,legacy-tsv,1395,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃雫少尉,美樱乃雫少尉,candidate,050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響,legacy-tsv,1489,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
アルフレッド・ウォーケン少佐,阿尔弗雷德·沃肯少佐,candidate,120_２００５年１２月２２日（木）_147_プラント外３島嶼地区,legacy-tsv,1659,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大上律子中尉,大上律子中尉,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy-tsv,1733,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
