"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"29439","pm:static:photonmelodies11.rio.004:1560893912:00233185","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","こ、<03>ここ…<03>…<03>北極島かよっ！！<01>","这、<03>这里……<03>……<03>竟然是北极岛！！<01>"
"29440","pm:static:photonmelodies11.rio.004:1560893912:00233311","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","しかも、<03>オレのコテージのド真ん前じゃ～～ん！<01>","而且，<03>不就在我的别墅正前面嘛～～！<01>"
"29441","pm:static:photonmelodies11.rio.004:1560893912:00233477","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","夜まで歩き通して、<03>あんな思いまでして…<03>…<03>ここに帰ってきただけかあ？<01>","一路走到晚上，<03>还经历了那么多……<03>……<03>结果只是回到了这里吗？<01>"
"29442","pm:static:photonmelodies11.rio.004:1560893912:00233771","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「なんてこった…<03>…<03>…<03>…<03>」<01>","【武】「怎么会这样……<03>……<03>……<03>……<03>」<01>"
"29443","pm:static:photonmelodies11.rio.004:1560893912:00233893","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","いや、<03>確かにそれを一番望んではいたわけで。
望み通りなわけで。
何も不満はありませんが…<03>…<03>。<01>","不，<03>这确实是我最希望的结果。
也确实如愿以偿了。
我是没有任何不满……<03>……<03>。<01>"
"29444","pm:static:photonmelodies11.rio.004:1560893912:00234241","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","何か…<03>…<03>超脱力なんだけど…<03>…<03>…<03>…<03>。<01>","可怎么说呢……<03>……<03>整个人一下子泄气了……<03>……<03>……<03>……<03>。<01>"
"29445","pm:static:photonmelodies11.rio.004:1560893912:00234441","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「はあ…<03>…<03>…<03>…<03>」<01>","【武】「唉……<03>……<03>……<03>……<03>」<01>"
"29446","pm:static:photonmelodies11.rio.004:1560893912:00234521","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","全部の電気が消えてるところを見ると、<03>みんなはまだ戻ってないみたいだな。<01>","看所有的灯都熄着，<03>大家好像还没回来。<01>"
"29447","pm:static:photonmelodies11.rio.004:1560893912:00234757","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","８時か…<03>…<03>確かにまだ飯食ってる頃か…<03>…<03>それとも捜索でもしてくれてるかな？　正直もう、<03>どっちでもいいけどな。<01>","八点吗……<03>……<03>确实还在吃晚饭吧……<03>……<03>又或者正在找我们？　说实话现在，<03>哪边都无所谓了。<01>"
"29448","pm:static:photonmelodies11.rio.004:1560893912:00235193","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","とにかく…<03>…<03>部屋に戻ろう。<01>","总之……<03>……<03>先回房间吧。<01>"
"29449","pm:static:photonmelodies11.rio.004:1560893912:00235345","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","あ、<03>でも、<03>たまの奴寝てるから、<03>自分の部屋には入れないか。<01>","啊，<03>不过，<03>小珠这家伙睡着了，<03>也进不了她自己的房间吧。<01>"
"29450","pm:static:photonmelodies11.rio.004:1560893912:00235583","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","目ン玉グリグリやるのも可哀想だし…<03>…<03>とりあえず、<03>オレの部屋に連れて行こう。<01>","硬掰开她的眼睛也太可怜了……<03>……<03>总之，<03>先带去我的房间吧。<01>"
"29451","pm:static:photonmelodies11.rio.004:1560893912:00235911","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ふぃ～～、<03>着いた～～！　たま、<03>やっと着いたぞ～～」<01>","【武】「呼～～，<03>到了～～！　小珠，<03>总算到了哦～～」<01>"
"29452","pm:static:photonmelodies11.rio.004:1560893912:00236091","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>」<01>","【壬姬】「……<03>……<03>……<03>……<03>」<01>"
"29453","pm:static:photonmelodies11.rio.004:1560893912:00236155","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","ま、<03>無理もないよな。
仕方ない、<03>オレのベッドで寝かせてやるか。<01>","也是，<03>难怪她会这样。
没办法，<03>让她睡我的床吧。<01>"
"29454","pm:static:photonmelodies11.rio.004:1560893912:00236409","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ほら、<03>たま、<03>ベッドだ。
心置きなく眠るがよい…<03>…<03>っと…<03>…<03>」<01>","【武】「来，<03>小珠，<03>到床了。
你就安心睡个够吧……<03>……<03>嘿咻……<03>……<03>」<01>"
"29455","pm:static:photonmelodies11.rio.004:1560893912:00236665","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ん…<03>…<03>？」<01>","【武】「嗯……<03>……<03>？」<01>"
"29456","pm:static:photonmelodies11.rio.004:1560893912:00236727","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「あれ…<03>…<03>？」<01>","【武】「咦……<03>……<03>？」<01>"
"29457","pm:static:photonmelodies11.rio.004:1560893912:00236803","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","こいつ…<03>…<03>オレの洋服ガッチリ握ってやがる。<01>","这家伙……<03>……<03>正死死抓着我的衣服。<01>"
"29458","pm:static:photonmelodies11.rio.004:1560893912:00236929","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「たま…<03>…<03>おまえまさか、<03>起きてるんじゃないだろうな？」<01>","【武】「小珠……<03>……<03>你该不会，<03>其实醒着吧？」<01>"
"29459","pm:static:photonmelodies11.rio.004:1560893912:00237113","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>うん」<01>","【壬姬】「……<03>……<03>……<03>……<03>嗯」<01>"
"29460","pm:static:photonmelodies11.rio.004:1560893912:00237185","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「いつからだ？」<01>","【武】「从什么时候开始的？」<01>"
"29461","pm:static:photonmelodies11.rio.004:1560893912:00237257","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>たけるさんが、<03>だっこしてくれた時」<01>","【壬姬】「……<03>……<03>小武哥<03>把我抱起来的时候」<01>"
"29462","pm:static:photonmelodies11.rio.004:1560893912:00237387","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「そうか…<03>…<03>」<01>","【武】「这样啊……<03>……<03>」<01>"
"29463","pm:static:photonmelodies11.rio.004:1560893912:00237455","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>怒らないの？」<01>","【壬姬】「……<03>……<03>你不生气吗？」<01>"
"29464","pm:static:photonmelodies11.rio.004:1560893912:00237553","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>怒らないけど、<03>理由は知りたいもんだ」<01>","【武】「……<03>……<03>我倒是不生气，<03>不过很想知道理由」<01>"
"29465","pm:static:photonmelodies11.rio.004:1560893912:00237761","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>」<01>","【壬姬】「……<03>……<03>……<03>……<03>」<01>"
"29466","pm:static:photonmelodies11.rio.004:1560893912:00237825","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「なあ…<03>…<03>…<03>…<03>」<01>","【武】「我说……<03>……<03>……<03>……<03>」<01>"
"29467","pm:static:photonmelodies11.rio.004:1560893912:00237925","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「な、<03>なに？」<01>","【壬姬】「什、<03>什么？」<01>"
"29468","pm:static:photonmelodies11.rio.004:1560893912:00237989","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「その…<03>…<03>い、<03>一応…<03>…<03>言っておく必要があると思うんだが…<03>…<03>」<01>","【武】「那个……<03>……<03>我、<03>我觉得……<03>……<03>有件事还是有必要告诉你……<03>……<03>」<01>"
"29469","pm:static:photonmelodies11.rio.004:1560893912:00238167","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「う、<03>うん…<03>…<03>」<01>","【壬姬】「嗯、<03>嗯……<03>……<03>」<01>"
"29470","pm:static:photonmelodies11.rio.004:1560893912:00238241","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「オレ達…<03>…<03>その…<03>…<03>…<03>…<03>じ、<03>事故だったんだが！　その…<03>…<03>キ、<03>キ――」<01>","【武】「我们……<03>……<03>那个……<03>……<03>……<03>……<03>虽、<03>虽然那是个意外！　那个……<03>……<03>亲、<03>亲——」<01>"
"29471","pm:static:photonmelodies11.rio.004:1560893912:00238595","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「たけるさん…<03>…<03>」<01>","【壬姬】「小武哥……<03>……<03>」<01>"
"29472","pm:static:photonmelodies11.rio.004:1560893912:00238677","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「――え？　な、<03>なんだ？」<01>","【武】「——咦？　怎、<03>怎么了？」<01>"
"29473","pm:static:photonmelodies11.rio.004:1560893912:00238779","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「わ、<03>ミキから言っても…<03>…<03>いいかなあ…<03>…<03>」<01>","【壬姬】「可、<03>可以让小壬先说……<03>……<03>吗……<03>……<03>」<01>"
"29474","pm:static:photonmelodies11.rio.004:1560893912:00238937","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「なにを？」<01>","【武】「说什么？」<01>"
"29475","pm:static:photonmelodies11.rio.004:1560893912:00239005","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「そ、<03>それね…<03>…<03>…<03>…<03>事故なんかじゃ…<03>…<03>…<03>…<03>ないから」<01>","【壬姬】「那、<03>那件事……<03>……<03>……<03>……<03>才不是事故……<03>……<03>……<03>……<03>」<01>"
"29476","pm:static:photonmelodies11.rio.004:1560893912:00239209","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「え…<03>…<03>」<01>","【武】「咦……<03>……<03>」<01>"
"29477","pm:static:photonmelodies11.rio.004:1560893912:00239271","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「あ、<03>あの時のミキは…<03>…<03>ど、<03>どうかしてたんだと思うけど…<03>…<03>…<03>…<03>その…<03>…<03>」<01>","【壬姬】「那、<03>那个时候的小壬……<03>……<03>我、<03>我想自己是有点不对劲……<03>……<03>……<03>……<03>那个……<03>……<03>」<01>"
"29478","pm:static:photonmelodies11.rio.004:1560893912:00239587","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>……<03>……<03>」<01>"
"29479","pm:static:photonmelodies11.rio.004:1560893912:00239653","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「凄く安心して…<03>…<03>凄く嬉しくて…<03>…<03>その時にね…<03>…<03>嬉しすぎて…<03>…<03>…<03>…<03>」<01>","【壬姬】「我特别安心……<03>……<03>特别开心……<03>……<03>就在那一刻……<03>……<03>开心过头了……<03>……<03>……<03>……<03>」<01>"
"29480","pm:static:photonmelodies11.rio.004:1560893912:00239973","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「たけるさんの顔を見たら…<03>…<03>思わず…<03>…<03>…<03>…<03>キス、<03>したくなっちゃって…<03>…<03>」<01>","【壬姬】「看到小武哥的脸……<03>……<03>我就忍不住……<03>……<03>……<03>……<03>想……<03>亲你……<03>……<03>」<01>"
"29481","pm:static:photonmelodies11.rio.004:1560893912:00240271","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「でも…<03>…<03>頭の中がほわ～～ってしちゃって…<03>…<03>キスした後…<03>…<03>ワケわかんなくなっちゃった…<03>…<03>」<01>","【壬姬】「可是……<03>……<03>脑袋里一下子变得轻飘飘的……<03>……<03>亲完以后……<03>……<03>整个人就搞不清楚状况了……<03>……<03>」<01>"
"29482","pm:static:photonmelodies11.rio.004:1560893912:00240569","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ワケわかんなくなったって…<03>…<03>おまえなあ…<03>…<03>」<01>","【武】「搞不清楚状况……<03>……<03>我说你啊……<03>……<03>」<01>"
"29483","pm:static:photonmelodies11.rio.004:1560893912:00240789","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","そんな理由でキスなんかしちまってよかったのかよ…<03>…<03>。<01>","就因为这种理由亲了我，真的好吗……<03>……<03>。<01>"
"29484","pm:static:photonmelodies11.rio.004:1560893912:00241077","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>ごめんなさい」<01>","【壬姬】「……<03>……<03>……<03>……<03>对不起」<01>"
"29485","pm:static:photonmelodies11.rio.004:1560893912:00241167","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「い、<03>いやこの場合謝るのはオレの方っていうか…<03>…<03>」<01>","【武】「不、<03>不，这种情况下该道歉的好像是我……<03>……<03>」<01>"
"29486","pm:static:photonmelodies11.rio.004:1560893912:00241395","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>」<01>","【壬姬】「……<03>……<03>……<03>……<03>」<01>"
"29487","pm:static:photonmelodies11.rio.004:1560893912:00241459","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>で？　次に気付いたのは、<03>オレがだっこしたときだって？」<01>","【武】「……<03>……<03>所以？　后来恢复意识，<03>就是我把你抱起来的时候？」<01>"
"29488","pm:static:photonmelodies11.rio.004:1560893912:00241687","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「う、<03>うん…<03>…<03>」<01>","【壬姬】「嗯、<03>嗯……<03>……<03>」<01>"
"29489","pm:static:photonmelodies11.rio.004:1560893912:00241759","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ホントか？」<01>","【武】「真的？」<01>"
"29490","pm:static:photonmelodies11.rio.004:1560893912:00241849","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「ほんとほんと！！」<01>","【壬姬】「真的真的！！」<01>"
"29491","pm:static:photonmelodies11.rio.004:1560893912:00241927","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「そっか…<03>…<03>。
じゃあ…<03>…<03>さ、<03>質問していいか？」<01>","【武】「这样啊……<03>……<03>。
那么……<03>……<03>我说，<03>能问你一个问题吗？」<01>"
"29492","pm:static:photonmelodies11.rio.004:1560893912:00242153","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「な、<03>なに？」<01>","【壬姬】「什、<03>什么？」<01>"
"29493","pm:static:photonmelodies11.rio.004:1560893912:00242239","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「今そんな話をして…<03>…<03>今度はどうしようと思ったんだ？」<01>","【武】「你现在告诉我这些……<03>……<03>是想怎么办？」<01>"
"29494","pm:static:photonmelodies11.rio.004:1560893912:00242463","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>…<03>…<03>」<01>","【壬姬】「……<03>……<03>……<03>……<03>……<03>……<03>」<01>"
"29495","pm:static:photonmelodies11.rio.004:1560893912:00242535","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「あのさ…<03>…<03>…<03>…<03>やっぱり、<03>言っておく必要があると思うことが…<03>…<03>あるんだよな」<01>","【武】「我说……<03>……<03>……<03>……<03>果然，<03>有件事我觉得还是得……<03>……<03>告诉你」<01>"
"29496","pm:static:photonmelodies11.rio.004:1560893912:00242807","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「な、<03>なに？」<01>","【壬姬】「什、<03>什么？」<01>"
"29497","pm:static:photonmelodies11.rio.004:1560893912:00242869","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「おまえが気を失ってる間…<03>…<03>…<03>…<03>おまえの無防備な顔見て…<03>…<03>…<03>…<03>思ったことがある」<01>","【武】「在你失去意识的时候……<03>……<03>……<03>……<03>看着你那毫无防备的脸……<03>……<03>……<03>……<03>我想到了一件事」<01>"
"29498","pm:static:photonmelodies11.rio.004:1560893912:00243371","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>なに？」<01>","【壬姬】「……<03>……<03>什么？」<01>"
"29499","pm:static:photonmelodies11.rio.004:1560893912:00243451","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>……<03>……<03>……<03>……<03>」<01>"
"29500","pm:static:photonmelodies11.rio.004:1560893912:00243525","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「い、<03>言ってよ～…<03>…<03>気になるよ～」<01>","【壬姬】「说、<03>说嘛～……<03>……<03>人家很在意啊～」<01>"
"29501","pm:static:photonmelodies11.rio.004:1560893912:00243673","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>…<03>…<03>嫌じゃなかった」<01>","【武】「……<03>……<03>……<03>……<03>我并不讨厌」<01>"
"29502","pm:static:photonmelodies11.rio.004:1560893912:00243765","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「え…<03>…<03>」<01>","【壬姬】「咦……<03>……<03>」<01>"
"29503","pm:static:photonmelodies11.rio.004:1560893912:00243825","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「キスされたのは全然嫌じゃなかったし、<03>それどころか、<03>おまえの顔見てて…<03>…<03>…<03>…<03>見てて…<03>…<03>」<01>","【武】「我一点都不讨厌被你亲，<03>不如说，<03>我看着你的脸……<03>……<03>……<03>……<03>看着看着……<03>……<03>」<01>"
"29504","pm:static:photonmelodies11.rio.004:1560893912:00244237","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「オレはたまのこと、<03>好き、<03>なんだなって…<03>…<03>そう思った」<01>","【武】「我才发现，<03>原来，<03>我是喜欢小珠的……<03>……<03>我当时这么想」<01>"
"29505","pm:static:photonmelodies11.rio.004:1560893912:00244441","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>」<01>","【壬姬】「……<03>……<03>……<03>……<03>」<01>"
"29506","pm:static:photonmelodies11.rio.004:1560893912:00244505","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「だから…<03>…<03>おまえがオレにキスしたのが、<03>ただの成り行きなんかじゃなくて…<03>…<03>オレと同じ気持ちだったとしたら…<03>…<03>嬉しい」<01>","【武】「所以……<03>……<03>如果你吻我这件事，<03>不只是一时顺势而为……<03>……<03>如果你也和我抱着同样的心意……<03>……<03>我会很开心」<01>"
"29507","pm:static:photonmelodies11.rio.004:1560893912:00244967","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「…<03>…<03>…<03>…<03>」<01>","【壬姬】「……<03>……<03>……<03>……<03>」<01>"
"29508","pm:static:photonmelodies11.rio.004:1560893912:00245031","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>……<03>……<03>」<01>"
"29509","pm:static:photonmelodies11.rio.004:1560893912:00245097","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「ねぇ…<03>…<03>」<01>","【壬姬】「那个……<03>……<03>」<01>"
"29510","pm:static:photonmelodies11.rio.004:1560893912:00245157","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「お、<03>おう――んっ！？」<01>","【武】「嗯、<03>嗯——唔！？」<01>"
"29511","pm:static:photonmelodies11.rio.004:1560893912:00245265","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「…<03>…<03>た、<03>たま…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>小、<03>小珠……<03>……<03>……<03>……<03>」<01>"
"29512","pm:static:photonmelodies11.rio.004:1560893912:00245361","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「ち、<03>ちょっとドキドキするねー」<01>","【壬姬】「有、<03>有点心跳加速呢——」<01>"
"29513","pm:static:photonmelodies11.rio.004:1560893912:00245517","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ち、<03>ちょっとじゃねーよ。
スゲードキドキしたよ！」<01>","【武】「才、<03>才不是有点。
我心跳快得要命！」<01>"
"29514","pm:static:photonmelodies11.rio.004:1560893912:00245709","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「えへへ…<03>…<03>」<01>","【壬姬】「嘿嘿……<03>……<03>」<01>"
"29515","pm:static:photonmelodies11.rio.004:1560893912:00245785","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「い、<03>今のって…<03>…<03>…<03>…<03>おまえもオレのこと…<03>…<03>好きってことで…<03>…<03>いいんだよな？」<01>","【武】「刚、<03>刚才那个……<03>……<03>……<03>……<03>是不是表示你也……<03>……<03>喜欢我……<03>……<03>这样理解没错吧？」<01>"
"29516","pm:static:photonmelodies11.rio.004:1560893912:00246075","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「うん…<03>…<03>！！」<01>","【壬姬】「嗯……<03>……<03>！！」<01>"
"29517","pm:static:photonmelodies11.rio.004:1560893912:00246141","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「頭、<03>ふらふらするよぉ～…<03>…<03>」<01>","【壬姬】「脑袋<03>晕乎乎的哦～……<03>……<03>」<01>"
"29518","pm:static:photonmelodies11.rio.004:1560893912:00246261","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「はは…<03>…<03>オレもだ…<03>…<03>」<01>","【武】「哈哈……<03>……<03>我也是……<03>……<03>」<01>"
"29519","pm:static:photonmelodies11.rio.004:1560893912:00246367","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「えへへ…<03>…<03>気持ち…<03>…<03>よかった？」<01>","【壬姬】「嘿嘿……<03>……<03>感觉……<03>……<03>舒服吗？」<01>"
"29520","pm:static:photonmelodies11.rio.004:1560893912:00246513","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ん？　そりゃ…<03>…<03>まあな。
けど、<03>気持ちいいとか、<03>そういうのとはちょっと違う気が…<03>…<03>」<01>","【武】「嗯？　这个……<03>……<03>那当然。
不过，<03>要说是舒服，<03>又觉得和那种感觉有点不一样……<03>……<03>」<01>"
"29521","pm:static:photonmelodies11.rio.004:1560893912:00246963","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","","そういえば、<03>キスした後の気持ちって、<03>どう表現するのがいいのかな…<03>…<03>？<01>","说起来，<03>接吻之后的这种心情，<03>该怎么形容才好呢……<03>……<03>？<01>"
"29522","pm:static:photonmelodies11.rio.004:1560893912:00247209","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「たけるさん、<03>あのね…<03>…<03>？」<01>","【壬姬】「小武哥，<03>那个……<03>……<03>？」<01>"
"29523","pm:static:photonmelodies11.rio.004:1560893912:00247325","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","武","【武】「ん？」<01>","【武】「嗯？」<01>"
"29524","pm:static:photonmelodies11.rio.004:1560893912:00247377","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1560893912","壬姫","【壬姫】「もういっかい…<03>…<03>する…<03>…<03>？」<01>","【壬姬】「再来一次……<03>……<03>好吗……<03>……<03>？」<01>"
"29525","pm:static:photonmelodies11.rio.004:1235087732:00231792","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","武","【武】「…<03>…<03>おーい、<03>誰だぁ？」<01>","【武】「……<03>……<03>喂——，<03>谁啊？」<01>"
"29526","pm:static:photonmelodies11.rio.004:1235087732:00231896","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","霞","【霞】「私です」<01>","【霞】「是我」<01>"
"29527","pm:static:photonmelodies11.rio.004:1235087732:00231956","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","武","【武】「おう…<03>…<03>なんだ、<03>霞かあ…<03>…<03>」<01>","【武】「哦……<03>……<03>原来，<03>是霞啊……<03>……<03>」<01>"
"29528","pm:static:photonmelodies11.rio.004:1235087732:00232090","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","霞","【霞】「はい」<01>","【霞】「是的」<01>"
"29529","pm:static:photonmelodies11.rio.004:1235087732:00232140","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","武","【武】「どうした？　もうそろそろ眠る時間じゃないのか？」<01>","【武】「怎么了？　差不多该睡觉了吧？」<01>"
"29530","pm:static:photonmelodies11.rio.004:1235087732:00232330","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","霞","【霞】「もう眠ります。
最後に少しだけ、<03>海を見ていました」<01>","【霞】「我这就去睡。
刚才只是想在睡前<03>再看一小会儿海」<01>"
"29531","pm:static:photonmelodies11.rio.004:1235087732:00232562","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","武","【武】「そっか」<01>","【武】「这样啊」<01>"
"29532","pm:static:photonmelodies11.rio.004:1235087732:00232620","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","霞","【霞】「凄く静かで…<03>…<03>真っ暗で…<03>…<03>何もなくて…<03>…<03>…<03>…<03>それなのに…<03>…<03>優しいんです」<01>","【霞】「非常安静……<03>……<03>一片漆黑……<03>……<03>什么都没有……<03>……<03>……<03>……<03>可即便如此……<03>……<03>却很温柔」<01>"
"29533","pm:static:photonmelodies11.rio.004:1235087732:00232910","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","武","【武】「ああ、<03>そうだな。
不思議だよなあ…<03>…<03>」<01>","【武】「嗯，<03>是啊。
很不可思议吧……<03>……<03>」<01>"
"29534","pm:static:photonmelodies11.rio.004:1235087732:00233088","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1235087732","霞","【霞】「何もない真っ暗は…<03>…<03>悲しいものだと思っていました」<01>","【霞】「我以前一直觉得，空无一物的黑暗……<03>……<03>是很悲伤的」<01>"
