call_order,id,egpack,scene,speaker_jp,jp_text,cn_text,review_status,audit_flags
3326,game_t03325,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,これがＢＥＴＡ、\w物量戦法、\w人類の敵…\w…\wこれに勝てるのか…\w…\w？,这就是BETA，人海战术，人类的敌人……能战胜它们吗……？,OK,
3327,game_t03326,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,バスター１,「バスター１よりナイヴス１。どうした、\w今更臆病風に吹かれたのか？」,「破坏者1呼叫黑刃1。怎么了，现在反而胆怯了吗？」,OK,
3328,game_t03327,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「ハッ――！　冗談言うんじゃないよバスターズ、\w何なら勝負するかい？」,「哈——！别开玩笑了破坏者队，要不要比试一下？」,OK,
3329,game_t03328,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,バスター１,「乗った――と言いたいところだが、\w遠慮しとくよ。あんたと勝負するとロクなことがない」,「本想说我上钩了——但算了。跟你赌准没好事。」,OK,
3330,game_t03329,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「おやおや、\w天下のレイジング・バスターズがやけに情けないことを言うねぇ」,「哎呀哎呀，天下闻名的狂怒破坏者队居然说出这么没出息的话呢」,OK,
3331,game_t03330,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,バスター１,「あんたにゃ散々毟られっぱなしだからな。学習したんだよ！」,「被你薅了那么多次羊毛，我也学乖了！」,OK,
3332,game_t03331,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「ハンッ――！　しけた男だね！　ウィル、\wあんな男になるんじゃないよ」,「哼——！真是个没出息的男人！威尔，可别变成那种男人啊」,OK,
3333,game_t03332,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル,「――りょ、\w了解！」,「——了、了解！」,OK,
3334,game_t03333,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,リリア,「ＢＥＴＡ群前衛までの距離約７０００！」,「BETA群前锋距离约7000！」,OK,
3335,game_t03334,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「さあ我らがソルティ・ベースにご来客だ！　劣化ウランで盛大に歓迎してやろうじゃないか」,「来吧，我们索尔蒂基地有客人来了！用贫铀弹好好欢迎他们吧」,OK,
3336,game_t03335,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル・リリア,「――了解！」,「——了解！」,OK,
3337,game_t03336,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,隊長は相変わらず……それにバスター１もさすがに海軍歴戦の衛士だ……。,队长还是老样子……而且破坏者1也不愧是海军身经百战的卫士……,OK,
3338,game_t03337,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,おかげで吹っ切れた――！,托你的福，我想通了——！,OK,
3339,game_t03338,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「全機兵器使用自由ッ！　撃ちまくれ――！」,「全机武器使用自由！给我打——！」,OK,
3340,game_t03339,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル・リリア,「――了解！」,「——了解！」,OK,
3341,game_t03340,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル,「喰らいやがれ――！」,「吃我一招——！」,OK,
3342,game_t03341,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,リリア,「はぁああ――ッ！！」,「哈啊——！！」,OK,
3343,game_t03342,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「わざわざ遠いところからお出ましいただいたんだ、\w掘れるケツは端から掘って差し上げな――！」,「特意从远方赶来，能从屁股后面干的，就挨个狠狠干到底——！」,OK,
3344,game_t03343,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル・リリア,「――了解！」,「——了解！」,OK,
3345,game_t03344,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル,「死ねッ！　化け物ッ――！」,「去死！怪物——！」,OK,
3346,game_t03345,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ＪＦＫオペレーター２,「戦術機部隊交戦開始、\w繰り返す、\w第２防衛ラインで戦術機部隊が交戦を開始した」,「战术机部队交战开始，重复，第2防卫线战术机部队开始交战」,OK,
3347,game_t03346,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ＪＦＫオペレーター１,「格納庫装備班長より報告、\w戦術機用兵装の甲板展開は順調に推移中。推進剤増槽の搬出も開始」,「机库装备班长报告，战术机兵装正在顺利部署到甲板。推进剂增槽也已开始搬出」,OK,
3348,game_t03347,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,オールストン准将,「了解。継続せよ」,「了解。继续执行」,OK,
3349,game_t03348,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,航海長,「…\w…\w支えきれますかな」,「……能撑得住吗」,OK,
3350,game_t03349,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,オールストン准将,「…\w…\w私は彼らの能力を信じているよ」,「……我相信他们的能力」,OK,
3351,game_t03350,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル,「ナイヴス３！　チェックシックス――！」,「黑刃3！检查六点方向——！」,OK,
3352,game_t03351,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,リリア,「ありがとっ――！」,「谢谢——！」,OK,
3353,game_t03352,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ダリル,「よくやった、\wさすがは指揮官候補様――！」,「干得好，真不愧是指挥官候补大人——！」,OK,
3354,game_t03353,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,いける…\w…\w急造チームの連携にしちゃ上出来だ……！,能行……作为临时组建的团队配合来说，干得不错……！,OK,
3355,game_t03354,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル,「ッ――！！」,「噫――！！」,OK,
3356,game_t03355,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,隊長もリリアも言葉どおりの腕前だ…\w…\w。いい流れは作れてる…\w…\w。,队长和莉莉娅都名副其实……势头不错……,OK,
3357,game_t03356,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,でも…\w…\w圧倒的に敵の数が多過ぎる…\w…\w。,但是……敌人的数量压倒性地多……,OK,
3358,game_t03357,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,,このままじゃ…\w…\w！,这样下去的话……！,OK,
3359,game_t03358,090_UAF_DAY99_01.egpack,090_UAF_DAY99_01,ウィル,「クソッ！　消えろテメェら――ッ！」,「该死！给我消失吧，你们这群混蛋——！」,OK,
3360,game_t03359,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,メルヴィナ,「もう始まってる…\w…\w」,「已经开始了……」,OK,
3361,game_t03360,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,メルヴィナ,「ウィル、\wリリア…\w…\w。生きて帰ってこいよ…\w…\wッ」,「威尔、莉莉娅……活着回来啊……！」,OK,
3362,game_t03361,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「死にやがれ、\w化け物が――！」,「给我去死，怪物——！」,OK,
3363,game_t03362,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,クソッ！　完全に圧されている…\w…\w！　キルレートは悪くないはずなのに…\w…\wッ！,该死！完全被压制了……！击杀率应该不差才对……！,OK,
3364,game_t03363,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,弾切れ――！,弹药用尽——！,OK,
3365,game_t03364,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,しまった、\w２門同時――素人かっての！,糟了，两门同时——我是外行吗！,OK,
3366,game_t03365,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「ナイヴス２、\w弾倉交換２門！」,「黑刃2，换弹2门！」,OK,
3367,game_t03366,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「――ナイヴス１了解！　\nナイヴス３、\w援護しろッ――！」,「——黑刃1了解！黑刃3，掩护我——！」,OK,
3368,game_t03367,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「クソ…\w…\wッ！　何なんだよ、\wこの量は…\w…\w！」,「该死……！这数量是怎么回事……！」,OK,
3369,game_t03368,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「――うっさいわね！　こんなの、\wどこでも当たり前よ！　四の五の言ってないで早くしなさいよ！」,「——烦死了！这种东西，哪里都一样！别啰嗦了，快点儿！」,OK,
3370,game_t03369,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「――この程度でどうこう言ってりゃあ、\w『坊や』を卒業できないよ！」,「――要是为这种程度的事情就唧唧歪歪，那可就毕不了业了，‘小鬼’！」,OK,
3371,game_t03370,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「弾倉交換終了！　…\w…\w畜生、\w予想通りだ！　ビッグ・マムがふたりになりやがって――！」,「弹匣更换完毕！……可恶，果然不出所料！Big Mom变成两个人了——！」,OK,
3372,game_t03371,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ウィル！　後で覚えてな！」,「威尔！回头有你好看的！」,CHECK,cn_from_payload_alt_nonenglish_slot
3373,game_t03372,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ウィル！　後で覚えてなさい！」,「威尔！待会儿有你好看的！」,OK,
3374,game_t03373,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「了解……！　絶対に覚えててやるからな――ッ！」,「了解……！我一定会记住的——！」,OK,
3375,game_t03374,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「――ナイヴス２よりナイヴス１、\w海軍戦術機部隊との距離が空き過ぎですッ！」,「――黑刃2呼叫黑刃1，与海军战术机部队的距离过远了！」,OK,
3376,game_t03375,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「我々だけが敵中に突出しています！」,「只有我们突出在敌阵之中！」,OK,
3377,game_t03376,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「――わかってる！　後退するぞ！　第３防衛ラインで海軍戦術機部隊と合流して戦力を立て直す！」,「——明白！撤退！在第3防卫线与海军战术机部队会合，重整战力！」,OK,
3378,game_t03377,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,普通なら予備兵力を投入するところだ…\w…\w。無論俺たちに、\wそんなものがあるわけがない…\w…\w！,正常情况下应该投入预备兵力……当然，我们不可能有那种东西……！,OK,
3379,game_t03378,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「敵最前衛、\w第３防衛ラインに到達。繰り返す、\w敵前衛が第３防衛ラインに到達――」,「敌最前卫，到达第3防卫线。重复，敌前卫到达第3防卫线——」,OK,
3380,game_t03379,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター２,「バスターズ、\wナイヴスともに後退中。第３防衛ラインにて集結予定。集結完了まで約５分」,「破坏者队、黑刃都在后退中。预定在第3防卫线集结。集结完成约需5分钟」,OK,
3381,game_t03380,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,航海長,「『ゲティスバーグ』、\w『シドニー』に通達。近接戦闘用意」,「『葛底斯堡』、『悉尼』，通知。准备近战」,OK,
3382,game_t03381,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「『ゲティスバーグ』、\w『シドニー』に通達。近接戦闘用意！　繰り返す近接戦闘用意――」,「『葛底斯堡』、『悉尼』，通知。准备近战！重复，准备近战——」,OK,
3383,game_t03382,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,オールストン准将,「クッ…\w…\w早い…\w…\wッ！　ＢＥＴＡめ…\w…\w！」,「咳……好快……！　该死的BETA……！」,OK,
3384,game_t03383,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター２,「跳躍ユニットが！　う、\wうわぁぁぁ――ッッ！！！」,「跳跃单元！呜、呜哇啊啊啊——！！！」,OK,
3385,game_t03384,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「バスター２！　バスター２――ッ！　\n…\w…\w畜生――ッ！」,「破坏者2！破坏者2——！……可恶——！」,OK,
3386,game_t03385,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「まずい――また抜かれた…\w…\w！」,「糟糕——又被抽走了……！」,OK,
3387,game_t03386,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「気にするなッ！　数を減らしとけば艦のほうで何とかする！」,「别在意！只要减少数量，舰那边会想办法的！」,OK,
3388,game_t03387,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「ですが…\w…\w！　\nファランクスでは抑えきれない数ですッ！」,「但是……！靠密集阵压不住这个数量！」,OK,
3389,game_t03388,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「くそォ――ッ！」,「可恶——！」,OK,
3390,game_t03389,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,どうする…\w…\w！,怎么办……！,OK,
3391,game_t03390,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,このままじゃ支えきれない……母艦が落とされたら全員……！！,这样下去撑不住了……母舰被击落的话全员……！！,OK,
3392,game_t03391,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ナイヴス１よりオール・ナイヴス！　落ち着けバカども！」,「黑刃1呼叫黑刃全机！冷静点，蠢货们！」,OK,
3393,game_t03392,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「抜けちまったものは気にするなッ！　ここで抑えるんだよ」,「别在意漏掉的东西！在这里压制住啊」,OK,
3394,game_t03393,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「――アイ・マム！　全力で抑えますッ！」,「——是，长官！我会全力压制！」,OK,
3395,game_t03394,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター２,「――突撃級７、\w防衛線を突破し接近中。本艦までの距離約１１０００！」,「——7只突击级突破防线，正在接近。距离本舰约11000！」,OK,
3396,game_t03395,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,オールストン准将,「間合いを詰められたか…\w…\w！」,「被缩短了距离……！」,OK,
3397,game_t03396,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「――『ゲティスバーグ』、\w『シドニー』、\w射撃開始」,「——『葛底斯堡』、『悉尼』，开始射击」,OK,
3398,game_t03397,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「近寄るんじゃないよ、\w化け物め――！」,「别靠近我，怪物——！」,OK,
3399,game_t03398,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「畜生ッ！　何匹抜けたかカウントできない――！」,「畜生！　数不清有多少只跑掉了——！」,OK,
3400,game_t03399,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,くそ…\w…\wッ！,可恶……！,OK,
3401,game_t03400,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,背部兵装担架の３６ｍｍが焼け付きそうだ――！,背部武装担架的36mm快要烧焦了——！,OK,
3402,game_t03401,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「いつまで続くのよ！　これじゃ埒があかない――！」,「要持续到什么时候啊！这样下去没完没了——！」,OK,
3403,game_t03402,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ナイヴス１よりクソったれの豚娘ども！　泣き言言ってるんじゃないよ！」,「黑刃1的该死的猪丫头们！别哭哭啼啼的！」,OK,
3404,game_t03403,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「バスター１よりナイヴス１、\w聞こえるか――！」,「破坏者1呼叫黑刃1，能听到吗——！」,OK,
3405,game_t03404,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「こちらナイヴス１、\w問題ない！　聞こえている」,「这里是黑刃1，没问题！听到了」,OK,
3406,game_t03405,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「この位置での戦線維持は不可能と判断する。母艦に戻って戦線を再構築すべきだ！」,「判定此位置无法维持战线。返回母舰重新构建战线！」,OK,
3407,game_t03406,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「チッ、\w潮時って奴かい…\w…\w！」,「切，是时候退场了吗……！」,OK,
3408,game_t03407,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,むしろ、\wここまで維持できたのが奇跡みたいなもんだ…\w…\w。,不如说，能维持到现在已经算是个奇迹了……,OK,
3409,game_t03408,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「そのとおりだ。艦砲射撃を迂回して帰投。甲板上の兵装で補充の後、\w再出撃――プランＤだ」,「说得对。绕过舰炮射击返航。用甲板上的装备补充后，再次出击——D计划」,OK,
3410,game_t03409,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,母艦周辺に防御陣地を構築するのか…\w…\w。確かにタイミングとしては正しい。でも…\w…\w,母舰周边构筑防御阵地吗……确实时机上是正确的。但是……,OK,
3411,game_t03410,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「どうにも綱渡りの計画だね。――乗ったよ、\wあんたの部隊から先行して帰投しな。ケツは守ってやんよ！」,「真是走钢丝的计划啊。——我上了，从你的部队先行归投。屁股我来守！」,OK,
3412,game_t03411,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,……やっぱり、そうなるよな。俺たちが殿だ……！,果然，变成这样了啊。我们负责殿后……！,OK,
3413,game_t03412,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「一気に撤退したら戦線が崩壊しちまうからね。補給時間は確保してやるさ」,「一口气撤退的话战线会崩溃的。我会确保补给时间。」,OK,
3414,game_t03413,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「――了解、\w感謝するナイヴス１」,「――了解，感谢黑刃1」,OK,
3415,game_t03414,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「バスター１よりＨＱ。作戦修正だ。作戦をプランＤへ変更したい、\w繰り返す、\wプランＤだ」,「破坏者1呼叫总部。作战修正。希望将作战变更为D计划，重复，D计划」,OK,
3416,game_t03415,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「こちらＨＱ、\wプランＤへの変更要請了解。許可あるまで待機せよ」,「这里是HQ，D计划变更请求已了解。许可前待机」,OK,
3417,game_t03416,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,これが海兵隊の役目とはいえ…\w…\w３機で抑えられるのか…\w…\w？,这虽然是海军陆战队的职责……但三架能压制住吗……？,OK,
3418,game_t03417,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「ＨＱよりバスター１。プランＤへの変更要請受諾。繰り返す、\wプランＤへの変更要請は受諾された」,「HQ呼叫破坏者1。D计划变更请求已受理。重复，D计划变更请求已受理」,OK,
3419,game_t03418,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「バスター１了解。作戦は即時開始する」,「破坏者1了解。作战立即开始」,OK,
3420,game_t03419,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「バスター１よりオール・バスターズ！　帰投し推進剤と弾薬の補給を行う。なお補給順序は近接データリンクで転送する！」,「破坏者1呼叫破坏者全机！返回母舰补给推进剂和弹药。补给顺序将通过近距离数据链传输！」,OK,
3421,game_t03420,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「Ｂ小隊から撤収だ！　続いてＣ小隊、\wＡ小隊！」,「从B小队开始撤退！接着C小队、A小队！」,OK,
3422,game_t03421,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「殿は海兵隊が引き受けた！　安心して母艦で補給しな！」,「断后由海军陆战队接下了！放心回母舰补给吧！」,OK,
3423,game_t03422,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,最後衛任務…\w…\w。,断后任务……,OK,
3424,game_t03423,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,ステーション上がりの俺にできるのか――？,站位出身的我能做到吗——？,OK,
3425,game_t03424,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「ナイヴス１、\w１０分持ちこたえてくれ！　必ず借りは返す！」,「黑刃1，坚持10分钟！我一定会还你人情！」,OK,
3426,game_t03425,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ナイヴス１了解。いいからとっととケツをまくりな！」,「黑刃1了解。别废话了，赶紧把屁股撅起来！」,OK,
3427,game_t03426,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,バスター１,「すまない！　死ぬんじゃないぞ！」,「对不起！别死啊！」,OK,
3428,game_t03427,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,今だって光線属種がいないから、\wもっているようなもんなんだぜ…\w…\w。,现在也是因为没有激光属种，才勉强撑得住啊……,OK,
3429,game_t03428,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,中隊でも支えきれないのに３機で何とかしろって言うのかよ…\w…\w。,连中队都撑不住，却要我们三架飞机想办法吗……,OK,
3430,game_t03429,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「何言ってんだい！　――ここはアタシら海兵隊の戦場だよ！」,「说什么呢！——这里是咱们海军陆战队的战场啊！」,OK,
3431,game_t03430,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,――！,！,OK,
3432,game_t03431,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「海兵隊は決して任務達成を諦めない！」,「海军陆战队绝不放弃完成任务！」,OK,
3433,game_t03432,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,海兵隊は決して任務達成を諦めない…\w…\w。,海军陆战队绝不放弃任务……,OK,
3434,game_t03433,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,決して諦めない…\w…\w諦めちゃいけない…\w…\w。,决不放弃……不能放弃……,OK,
3435,game_t03434,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,そうだ――！,是啊――！,OK,
3436,game_t03435,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「…\w…\wそうだ。俺たちが逃げるわけにはいかない…\w…\w！」,「……是啊。我们不能逃跑……！」,OK,
3437,game_t03436,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,クソ……毎度毎度、隊長の台詞は最高の興奮剤だ。,该死……每次每次，队长的台词都是最好的兴奋剂。,OK,
3438,game_t03437,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,我が事ながら安心する……そうだ、俺は――,虽然是我自己的事，但总算放心了……对了，我是——,OK,
3439,game_t03438,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「へっ…\w…\w結局俺も骨の髄まで海兵隊員ってことかよ！」,「嘿……结果我也是个彻头彻尾的海军陆战队员啊！」,OK,
3440,game_t03439,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「さてと…\w…\wすまないね、\w貧乏籤を引かせちまった」,「好了……抱歉啊，让你抽到了下下签」,OK,
3441,game_t03440,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「付き合いますよ！　どこまでも！」,「我会陪着你！无论到哪里！」,OK,
3442,game_t03441,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「ははっ、\w同じく――そもそも隊長、\w悪いなんて思っちゃいないでしょう！」,「哈哈，同样——本来队长就没觉得有什么不好的吧！」,OK,
3443,game_t03442,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,,これだ、\wこのペースだ。ブラック・ナイヴスのビッグマム…\w…\w俺たちはその手下でいい！,就是这个，这个节奏。黑刃的Big Mom……我们当她的手下就好！,OK,
3444,game_t03443,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「…\w…\wわかってるじゃないか、\wふたりとも」,「……你不是知道吗，你们两个」,OK,
3445,game_t03444,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「そりゃあ、\w長い付き合いですからね」,「那当然了，毕竟交往很久了嘛」,OK,
3446,game_t03445,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「短くてもわかりますって――同じこと考えてましたから」,「即使很短我也明白——因为我也在想同样的事情。」,OK,
3447,game_t03446,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル・リリア,「――海兵隊の恐ろしさを奴らに刻みつけてやれ！」,「——让他们记住海军陆战队的恐怖！」,OK,
3448,game_t03447,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ははっ――」,「哈哈――」,CHECK,cn_from_payload_alt_nonenglish_slot
3449,game_t03448,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「はは――」,「哈哈——」,CHECK,cn_from_payload_alt_nonenglish_slot
3450,game_t03449,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ふふふ」,「呼呼呼」,OK,
3451,game_t03450,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「海兵隊の猛者たちに告ぐ！　アタシらの任務は後退する味方を援護、\wＢＥＴＡの動きを遮断することだ！」,「海军陆战队的猛士们听令！我们的任务是掩护撤退的友军，阻断BETA的行动！」,OK,
3452,game_t03451,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「これより５分間の全力攻撃を仕掛ける――！　死ぬんじゃないよ！」,「从现在开始发动5分钟全力攻击——！别死了！」,OK,
3453,game_t03452,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル・リリア,「――了解！」,「——了解！」,OK,
3454,game_t03453,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「バスターズ後退中。一時的に防衛ラインに穴が空きます」,「破坏者队后退中。暂时防线上会出现漏洞」,OK,
3455,game_t03454,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター２,「ブラック・ナイヴスが防衛ラインを形成しています」,「黑刃正在形成防卫线」,OK,
3456,game_t03455,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,オールストン准将,「むぅ…\w…\w」,「唔……」,OK,
3457,game_t03456,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「突撃級の一群が防衛ラインを突破！　本艦に向けて接近中！」,「一群突击级突破防线！正向本舰接近！」,OK,
3458,game_t03457,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,航海長,「戦術機部隊の補給準備を急がせろ――！」,「让战术机部队的补给准备加快——！」,OK,
3459,game_t03458,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ダリル,「ナイヴス２、\wナイヴス３！　互いのケツをしっかり守れ！　撃てば当たる、\w考えるだけ無駄だよ！」,「黑刃2、黑刃3！好好守住彼此的屁股！开枪就能命中，想也是白想！」,OK,
3460,game_t03459,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「ナイヴス３、\w背中は任せた。俺は突撃級のケツをファックする！」,「黑刃3，背后交给你。我去干爆突击级的屁股！」,OK,
3461,game_t03460,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,リリア,「了解！　私のぶんまで存分にファックしなさい！」,「了解！连我的份也一起狠狠干吧！」,OK,
3462,game_t03461,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ウィル,「テメェら！　物欲しそうにケツ振って歩いてんじゃねえ――！」,「你们这群混蛋！别欠干似的扭着屁股走路——！」,OK,
3463,game_t03462,090_UAF_DAY99_02.egpack,090_UAF_DAY99_02,ＪＦＫオペレーター１,「――ＢＥＴＡ群接近、\w距離５０００！　『ゲティスバーグ』、\w『シドニー』、\wファランクス射撃開始します」,「——BETA群接近，距离5000！‘葛底斯堡’、‘悉尼’，密集阵射击开始」,OK,
