"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"7413","game_t07412","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","…\w…\wこんなのは神宮司少佐が求めた結果じゃない！","这……这不是神宫司少佐想要的结果！"
"7414","game_t07413","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","俺が…\w…\w俺がなんとかしないといけない…\w…\w！","我得……我得做点什么……！"
"7415","game_t07414","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「ウォードッグ１よりＨＱ！　こちら龍浪響中尉だ。提案がある。話を聞いて欲しい」","「战犬1呼叫HQ！这里是龙浪响中尉。有个提案，请听我说。」"
"7416","game_t07415","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「こちらＨＱ。なんの用だ？　こちらは今、\w忙しい」","「这里是HQ。什么事？我们现在很忙。」"
"7417","game_t07416","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「こちとら神宮司少佐直属部隊なんだぞ！　神宮司少佐の腹案は聞いている、\w俺がデモ隊を説得したい。許可を願う！」","「我们可是神宫司少佐的直属部队！少佐的腹案我听说了，我想去说服示威队伍。请求许可！」"
"7418","game_t07417","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「――――！」","「————！」"
"7419","game_t07418","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「…\w…\wウォードッグ１、\wしばし待機せよ。確認する」","「……战犬1，稍等。正在确认。」"
"7420","game_t07419","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","頼むぜ…\w…\w！","拜托了……！"
"7421","game_t07420","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","こうでもしなきゃ収まらないはずだ…\w…\w。","不这么干应该就没法收场了……。"
"7422","game_t07421","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「龍浪…\w…\w。おまえ――」","「龙浪……。你——」"
"7423","game_t07422","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「ＨＱよりウォードッグ１。デモ隊と接触したいと言ったな？」","「HQ呼叫战犬1。你说想接触示威队伍？」"
"7424","game_t07423","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「こちらウォードッグ１。昨日、\w神宮司少佐とともにデモ隊のメンバーと会っている。少佐の代わりとして、\wデモ隊の説得をしたい」","「这里是战犬1。昨天我和神宫司少佐一起见过示威队伍的成员。我想代替少佐去说服他们。」"
"7425","game_t07424","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「どうやって説得するつもりだ。想定内容を報告せよ」","「你打算怎么说服他们？把预想的内容报告给我。」"
"7426","game_t07425","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「プラント移設を発表する！　プラントの移設が間近で、\wそれさえ完成すれば食料事情も雇用の安定も――」","「我要公布平台迁移！平台迁移近在眼前，只要完成了，粮食情况和就业稳定都会——」"
"7427","game_t07426","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「――その情報の公開は認められない」","「——不准许公开那则信息。」"
"7428","game_t07427","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","――――！","！"
"7429","game_t07428","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「なんでだよ！？　伝えなきゃ収拾できないような状態なんだぞ！　連中を納得させられる唯一の――」","「为什么啊！？不告诉他们的话，局面根本收拾不了啊！那是唯一能让那些家伙信服的——」"
"7430","game_t07429","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「その情報を公開していいという決定はなされていない」","「没有做出可以公开那则信息的决定。」"
"7431","game_t07430","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「だから！　少佐が決めたんだ！　嘘じゃない！」","「所以说啊！是少佐决定的！我没撒谎！」"
"7432","game_t07431","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","信じろよ――！　このままじゃ、\w暴徒化した住人がなにもかもぶっ壊しちまう！","相信我吧——！这样下去，暴徒化的居民会把一切都给砸了啊！"
"7433","game_t07432","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","米国からなにを言われてもおかしくない状況になっちまうんだぞ！","会变成被美国说什么都不奇怪的情况啊！"
"7434","game_t07433","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「…\w…\w中尉。あなたを信用しないわけじゃない。正式な認可の下りていない行動を認めるわけにはいかない」","「……中尉。并不是不相信你。但是不能认可没有正式批准的行动。」"
"7435","game_t07434","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「だから正式な認可を出してくれと言ってるんだ！」","「所以我才说给我正式批准啊！」"
"7436","game_t07435","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「現在、\w意思決定機関が機能していない。中尉に返答するのは不可能だ」","「现在，决策机构没有在运作。无法给中尉你答复。」"
"7437","game_t07436","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「そんなこと言ってる場合じゃねぇだろ！　暴動になる寸前なんだぞ！　現実を見ろよ、\wドアホが！　神宮司少佐がそう発言するつもりだったんだよ！」","「现在是说这种话的时候吗！已经快要暴动了啊！看看现实啊，你个蠢货！神宫司少佐本来就是打算那么说的！」"
"7438","game_t07437","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「中尉、\w神宮司少佐は倒れたのだ。…\w…\wなんとか現場を治めて欲しい。こちらが言えるのはここまでだ――」","「中尉，神宫司少佐倒下了。……希望你能设法稳住现场。我能说的就到这里——」"
"7439","game_t07438","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「そんなもん、\wできるかよ！　なに過剰な期待を俺にしてんだ！　両手両脚を縛った上で、\wなんとかしろってか！？　俺は神宮司少佐じゃ…\w…\w」","「那种事，怎么可能办得到啊！对我抱什么过高的期待啊！绑住我的手脚，还让我想办法！？我又不是神宫司少佐……」"
"7440","game_t07439","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","神宮司少佐じゃない…\w…\w。","我又不是神宫司少佐……。"
"7441","game_t07440","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「…\w…\wすまない、\wそんなことにも気づけなかったなんて――。少佐の負担が少しでも軽くなるように、\w努力するからさ」","「……抱歉，我居然连那都没注意到——。我会努力的，好让少佐的负担哪怕减轻一点点。」"
"7442","game_t07441","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","…\w…\w俺はどうしたいんだ？","我到底想怎么做？"
"7443","game_t07442","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","少佐の望みはなんだ…\w…\w？","少佐的希望是什么……？"
"7444","game_t07443","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「貴官と私だけで背負える責任問題ではないのだ…\w…\w。プラントについての発言は許可できない」","「这不是你和我能扛得起的责任问题……。不能许可关于平台的发言。」"
"7445","game_t07444","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「…\w…\w…\w…\w」","「……」"
"7446","game_t07445","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「現状のまま待機せよ。――龍浪中尉。こちらから言えるのは以上だ」","「保持现状待命。——龙浪中尉。我能说的只有这些。」"
"7447","game_t07446","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「了解した…\w…\w」","「明白了……」"
"7448","game_t07447","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","俺にできること…\w…\w。","我能做的事……。"
"7449","game_t07448","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「取れる手は全て取れ。それを如何にして示すかを常に考えろ…\w…\wいいな？」","「尽一切可能的手段。要时刻思考如何将其呈现出来……明白吗？」"
"7450","game_t07449","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「我々は冷静に現実を見据えながらも、\w理想を主張できる人物を求めている」","「我们追求的是那种能冷静看清现实、同时又能主张理想的人。」"
"7451","game_t07450","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「命令を言い訳に思考停止に安易に陥る愚…\w…\wもう繰り返すまでもないな」","「拿命令当借口，轻易陷入停止思考的愚蠢……已经没有重复的必要了吧。」"
"7452","game_t07451","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","情報を収集し、\wしっかりと吟味した上で、\w取れる手は全て…\w…\w。","收集信息，充分斟酌之后，所有能用的手段……。"
"7453","game_t07452","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","命令を聞くだけのバカは…\w…\w。","只听命令的笨蛋……。"
"7454","game_t07453","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「…\w…\w…\w…\w」","「……」"
"7455","game_t07454","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「デモ隊に告げる。こちらは第１戦術機甲大隊第１７小隊、\w龍浪響中尉だ！　デモ隊と話がしたい！」","「告知示威队伍。我是第1战术机甲大队第17小队，龙浪响中尉！我想和示威队伍谈谈！」"
"7456","game_t07455","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「落ち着いてくれ！　そちらには子供もいるだろう、\wこの混乱に巻き込んだら大変なことになる！　落ち着いてくれ！」","「请冷静！你们那边也有孩子吧，卷进这场混乱的话会出大事的！请冷静！」"
"7457","game_t07456","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「話がしたい！？　ふざけるな！！　交渉に出てこなかったのは貴様たちだろ！」","「想谈！？别开玩笑了！！没来谈判的是你们吧！」"
"7458","game_t07457","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「誤魔化そうったって、\wそうはいかない！」","「想蒙混过关？没那么容易！」"
"7459","game_t07458","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「待ってくれ――！　昨日、\w神宮司少佐と一緒にいた龍浪中尉だ。話がしたい。今からそちらに――」","「等等——！我是昨天和神宫司少佐一起的龙浪中尉。我想谈谈。现在就去你那边——」"
"7460","game_t07459","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「ふざけるな！　誰が信用するか！　俺たちを騙しやがって…\w…\w！」","「少放屁！谁会信你！你他妈骗我们……！」"
"7461","game_t07460","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「話を聞くと言ったのに！　約束を破ったのは貴様たちだろ！」","「明明说了会听我们说话！违约的是你们吧！」"
"7462","game_t07461","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「違う――！　約束を破ろうとしたわけじゃない！　神宮司少佐が過労で体調を崩され、\w意識不明の状態だ――！　代理として私が話をしたい」","「不是的——！我们没想违约！神宫司少佐过劳病倒，现在昏迷不醒——！我作为代理想和你们谈谈」"
"7463","game_t07462","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「そんな嘘、\w誰が騙されるか！」","「这种谎话，谁会信啊！」"
"7464","game_t07463","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「逃げたんだろ！　この恥知らずが――！」","「是逃跑了吧！真不要脸——！」"
"7465","game_t07464","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","――くそっ、\w今の俺じゃ、\w信用してもらうに足る実績がないってことかよ！","可恶，现在的我，还没有足以让人信任的实绩吗！"
"7466","game_t07465","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「戦術機から降りる。少し待ってくれ――！」","「我从战术机上下来。稍微等一下——！」"
"7467","game_t07466","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","――――！","！"
"7468","game_t07467","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","これは――！","这是——！"
"7469","game_t07468","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「コード９９１…\w…\w！？」","「代码991……！？」"
"7470","game_t07469","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「――ＨＱより各部隊へ。防衛基準態勢１へ移行。繰り返す、\w防衛基準態勢１へ移行」","「——HQ致各部队。转入防卫基准态势1。重复，转入防卫基准态势1」"
"7471","game_t07470","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","防衛基準態勢１だと…\w…\w！？","防卫基准态势1……！？"
"7472","game_t07471","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「こんな時に…\w…\w！」","「在这种时候……！」"
"7473","game_t07472","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「――ＨＱより各部隊へ。戦術機部隊は指定座標へ移動。繰り返す、\w戦術機部隊は指定座標へ移動」","「——HQ致各部队。战术机部队向指定坐标移动。重复，战术机部队向指定坐标移动」"
"7474","game_t07473","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「サ、\wサイレン…\w…\w？　ま、\wまさか…\w…\w」","「警、警报……？难、难道……」"
"7475","game_t07474","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「な…\w…\wなんだ？　なにが起こってるんだ？」","「什……什么？发生什么事了？」"
"7476","game_t07475","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「日本帝国シアトル居留区の臣民の皆様。シアトル行政局からの連絡です。臣民の皆様は規定の手続きに従い、\w避難を開始してください」","「日本帝国西雅图居留区的臣民们。这里是西雅图行政局的通知。请臣民们按照规定程序开始避难。」"
"7477","game_t07476","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「繰り返します。日本帝国シアトル居留区の臣民の皆様。シアトル行政局からの連絡です。臣民の皆様は規定の手続きに従い、\w避難を開始してください」","「重复。日本帝国西雅图居留区的臣民们。这里是西雅图行政局的通知。请臣民们按照规定程序开始避难。」"
"7478","game_t07477","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「ベ…\w…\wＢＥＴＡ――！　う、\w嘘だろ…\w…\w？　俺たちを解散させるために…\w…\w」","「B……BETA——！开、开玩笑吧……？是为了解散我们才……」"
"7479","game_t07478","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「龍浪――！　出撃だ！　移動するぞ」","「龙浪——！出击了！要移动了」"
"7480","game_t07479","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「しかし――ッ！」","「可是——！」"
"7481","game_t07480","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「俺たちがいなくなった方が、\w連中も警報を信用する！　急ぐぞ！」","「我们走了，那帮家伙也会相信警报！快走！」"
"7482","game_t07481","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","…\w…\w…\w…\w！","！"
"7483","game_t07482","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「了解――！　ウォードッグ１より小隊各機！　コード９９１だ！　これより移動する！」","「明白——！这里是战犬1，小队各机！代码991！现在开始移动！」"
"7484","game_t07483","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","クソ――ッ！","该死——！"
"7485","game_t07484","120_承_2005_10_19 デモ隊との交渉01.egpack","120_承_2005_10_19 デモ隊との交渉01","","「了解――！」","「明白——！」"
"7486","game_t07485","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「Ｋ２！　聞こえますかＫ２！　応答願います！」","「K2！能听到吗K2！请回答！」"
"7487","game_t07486","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「駄目か？　単なる地雷設置部隊の通信機器異常じゃないのか？　哨戒の連中がそれで焦って９９１を―――」","「不行吗？难道只是布雷部队的通信设备异常？巡逻的家伙们因为这个慌了，就发出了991——」"
"7488","game_t07487","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「駄目です！　米軍地雷敷設班とも通信途絶！　反応ありません！」","「不行！与美军布雷班的通信也中断了！没有反应！」"
"7489","game_t07488","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「なんてこと…\w…\w前回の襲撃から２０日も経ってないんだぞ…\w…\w！」","「怎么会……距离上次袭击才过了不到20天……！」"
"7490","game_t07489","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「――状況を知らせろ！」","「——报告情况！」"
"7491","game_t07490","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「じ、\w神宮司少佐…\w…\w。お体の具合は…\w…\w」","「神、神宫司少佐……您的身体……」"
"7492","game_t07491","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「状況を報告しろと言った！」","「我说了报告情况！」"
"7493","game_t07492","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「は――も、\w申し訳ありません！」","「是——非、非常抱歉！」"
"7494","game_t07493","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「Ｋ２哨戒所及び米軍の地雷敷設部隊との通信途絶。衛星でのデータはまだきていません！」","「与K2哨戒所及美军的地雷铺设部队通信中断。卫星数据还没有传来！」"
"7495","game_t07494","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「全ての前哨戦術機部隊に通達。ただちにポイントＫ１に急行。ただし当該ポイントからシアトルへの侵攻があるものと想定し、\w想定敵集団正面からの接近は避けよ」","「通知所有前哨战术机部队。立即赶赴K1点。但假设敌军会从该点向西雅图进攻，避免从假想敌集团正面接近。」"
"7496","game_t07495","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「交戦を許可する。ただし威力偵察の範囲に留め、\w報告を最優先とせよ。以上だ」","「允许交战。但仅限于威力侦察范围内，报告优先。完毕。」"
"7497","game_t07496","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解！」","「明白！」"
"7498","game_t07497","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「第１連隊第１戦術機甲大隊に通達！　全機緊急出撃用意」","「通知第1联队第1战术机甲大队！全机准备紧急出击！」"
"7499","game_t07498","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解！　第１戦術機甲大隊に通達！　全機緊急出撃用意！」","「明白！通知第1战术机甲大队！全机紧急出击准备！」"
"7500","game_t07499","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「米軍との直通回線開きます！」","「打开与美军的直通线路！」"
"7501","game_t07500","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「停滞睡眠させている哨戒戦術機部隊からの連絡は――？」","「处于滞眠状态的哨戒战术机部队有消息了吗——？」"
"7502","game_t07501","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「哨戒戦術機部隊の起動は確認済みです。――哨戒部隊より入電！　ＢＥＴＡ群らしき音紋を確認！」","「已确认哨戒战术机部队启动。——哨戒部队来电！确认到疑似BETA群的音纹！」"
"7503","game_t07502","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「解析を急がせろ！　米軍にも緊急出撃を要請しておけ。それと国境警備に廻された帝国戦術機部隊を戻すように依頼しろ」","「加快解析！向美军请求紧急出击。还有，请求调回被派去国境警备的帝国战术机部队。」"
"7504","game_t07503","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解！」","「明白！」"
"7505","game_t07504","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「警戒が裏目にでたか…\w…\w。プラント移設に気を取られすぎたのか…\w…\w」","「警戒反而起了反作用吗……。是不是太在意平台迁移了……」"
"7506","game_t07505","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「哨戒部隊からデータきました！　ＢＥＴＡです！　推定数は１万以上！　計測データをモニターに出します！」","「哨戒部队的数据来了！是BETA！推测数量在1万以上！将测量数据显示在屏幕上！」"
"7507","game_t07506","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「これは…\w…\w！　近い――！」","「这是……！很近——！」"
"7508","game_t07507","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「米軍観測班からのデータです。ＢＥＴＡ群は二手に別れて上陸した模様！」","「这是美军观测班的数据。BETA群似乎分两路登陆！」"
"7509","game_t07508","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「奴ら…\w…\w反応弾の敷設圏を迂回しているのか…\w…\w？」","「那群家伙……是在绕过反应弹的铺设区吗……？」"
"7510","game_t07509","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「ＢＥＴＡ群、\wなおも増加中！　――先頭が反応弾防衛圏を抜けます！」","「BETA群仍在增加！——先头将突破反应弹防御圈！」"
"7511","game_t07510","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「衛星データきました！　データ転送します！」","「卫星数据到了！传输数据！」"
"7512","game_t07511","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「――前哨部隊をエリア７４に集結させろ。そこを一次集結点とする。帝国海軍はどうなっている？」","「——让前哨部队在74区集结。那里作为第一集结点。帝国海军情况如何？」"
"7513","game_t07512","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「哨戒中の帝国艦隊は国境警戒に廻されています…\w…\w。三隈は出港まで最短でも１５分です！」","「正在巡逻的帝国舰队被派去国境警戒了……。三隈号最快也要15分钟后才能出港！」"
"7514","game_t07513","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「帝国海軍に伝達。――ケース３７。帝国陸軍は戦術機による遅滞戦闘を開始する」","「传达给帝国海军。——情况37。帝国陆军开始使用战术机进行迟滞作战。」"
"7515","game_t07514","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「ケース３７、\w了解！　帝国海軍に通達します」","「情况37，明白！将通知帝国海军。」"
"7516","game_t07515","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「米国にも通達しろ！　帝国陸軍はケース３７を実行！　戦術機部隊は私が前線で指揮する！」","「也通知美国！帝国陆军执行情况37！战术机部队由我亲自在前线指挥！」"
"7517","game_t07516","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解――！」","「明白——！」"
"7518","game_t07517","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「…\w…\w間に合うのか」","「……来得及吗？」"
"7519","game_t07518","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「デモ隊を放置してきたけど…\w…\w本当に大丈夫かしら？」","「虽然把示威队伍丢下了……真的没问题吗？」"
"7520","game_t07519","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「仕方ないよ、\wエレンちゃん。ＢＥＴＡだっていうし…\w…\w」","「没办法啊，艾伦酱。毕竟说是BETA来了……」"
"7521","game_t07520","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「ヒビキ…\w…\w。これってデモ解散のために帝国軍が芝居を打ってるわけじゃないわよね？」","「响……。这该不会是帝国军为解散示威而演的戏吧？」"
"7522","game_t07521","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「…\w…\w…\w…\w」","「……」"
"7523","game_t07522","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「いや…\w…\w。その可能性はないだろ。帝国に狼少年をやる意味はない」","「不……。不可能。帝国没必要玩狼来了的把戏。」"
"7524","game_t07523","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「――第１戦術機甲大隊長より大隊各機へ達する。各自、\w作業の手を止めずに聞け」","「——第1战术机甲大队长致大队各机。各位，继续手头工作，听好了。」"
"7525","game_t07524","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","神宮司少佐――！","神宫司少佐——！"
"7526","game_t07525","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","意識が戻ったのか…\w…\w。","意识恢复了吗……。"
"7527","game_t07526","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「Ｋ２観測所付近からのＢＥＴＡ群上陸を確認した。ＢＥＴＡの総数と構成については現在調査中。哨戒部隊はすでに前線の集結地点に移動した」","「已确认K2观测所附近的BETA群登陆。BETA总数和构成正在调查中。哨戒部队已移动至前线集结地点。」"
"7528","game_t07527","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","前回の迎撃開始地点に比べるとシアトルに近いところで戦闘することになる…\w…\w。","比起上次迎击开始地点，这次要在更靠近西雅图的地方作战了……。"
"7529","game_t07528","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「現在、\w無人偵察機などでの偵察は継続しているが、\w実体把握までには時間が掛かると思われる。なお敵集団先頭は既に反応弾防衛圏を抜けたと見られている」","「目前仍在用无人侦察机等持续侦察，但预计掌握实体还需时间。另外，敌集群先头部队被认为已突破反应弹防卫圈。」"
"7530","game_t07529","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","体調は問題ないのか……？","身体没问题吗……？"
"7531","game_t07530","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「これにより今作戦では反応弾による迎撃は行わず、\w戦術機を中心とした機動戦力で対抗することとなった」","「因此本次作战不进行反应弹迎击，将以战术机为中心的机动战力对抗。」"
"7532","game_t07531","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","――――！","！"
"7533","game_t07532","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","殴り合いかよ…\w…\w！","要打肉搏战吗……！"
