call_order,id,egpack,scene,speaker_jp,jp_text,cn_text,review_status,audit_flags
5859,game_t05858,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,「…\w…\wあります」,「……有」,OK,
5860,game_t05859,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,「良かろう、\w心して伺え」,「很好，仔细听好了」,OK,
5861,game_t05860,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,「――は！」,「——是！」,OK,
5862,game_t05861,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,「――日米は停戦に合意せり！　これより４カ国会議の準備に入る！　…\w…\w龍浪、\w戦場にて戦争を止めよ！　無用な流血は一滴たりとも流させるな！」,「——日美已同意停战！立即进入四国会议准备！……龙浪，在战场上停止战争！一滴无谓的血都不准流！」,OK,
5863,game_t05862,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,――っっっ！！,！！！,OK,
5864,game_t05863,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,殿下…\w…\wやりましたねっ！！,殿下……您做到了啊！！,OK,
5865,game_t05864,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,「了解！　謹んで拝命いたしましたぁっ！」,「明白！谨此受命！！」,OK,
5866,game_t05865,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,俺は殿下の想いを…\w…\w必ず形にします！！,我一定会把殿下的心意……化作现实！！,OK,
5867,game_t05866,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備.egpack,150_２００５年１２月２４日（土）_167_格納庫にて出撃準備,,「第１７小隊集合っっ！」,「第17小队集合！！」,OK,
5868,game_t05867,150_２００５年１２月２４日（土）_168_挟撃.egpack,150_２００５年１２月２４日（土）_168_挟撃,,「状況、\w知らせ！」,「报告情况！」,OK,
5869,game_t05868,150_２００５年１２月２４日（土）_168_挟撃.egpack,150_２００５年１２月２４日（土）_168_挟撃,,「――は！　戦線は我が方優位のまま推移しています！」,「——是！战线仍保持我方优势！」,OK,
5870,game_t05869,150_２００５年１２月２４日（土）_168_挟撃.egpack,150_２００５年１２月２４日（土）_168_挟撃,,「カナダ軍はどうなっている！」,「加拿大军怎么样了！」,OK,
5871,game_t05870,150_２００５年１２月２４日（土）_168_挟撃.egpack,150_２００５年１２月２４日（土）_168_挟撃,,「被撃墜率が最も高い状態です！　祖国防衛ゆえに意気軒昂、なれど既に１０機の戦術機は失ったかと思われます――！」,「被击坠率最高！虽因保卫祖国而士气高昂，但似乎已损失10架战术机——！」,OK,
5872,game_t05871,150_２００５年１２月２４日（土）_168_挟撃.egpack,150_２００５年１２月２４日（土）_168_挟撃,,「重畳！　日和見主義者どもに思い知らせてやれ！　米国は貴様らの敵だとな！」,「太好了！让那些骑墙派好好记住！美国是你们的敌人！」,OK,
5873,game_t05872,150_２００５年１２月２４日（土）_168_挟撃.egpack,150_２００５年１２月２４日（土）_168_挟撃,,「――了解！」,「——明白！」,OK,
5874,game_t05873,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「建造物を盾にしろッ！　野郎ども！　これ以上、\w後ろに抜かせるんじゃねぇぞ！」,「用建筑当盾牌！混账们！别再让他们突破到后方了！」,OK,
5875,game_t05874,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「――了解！！」,「——明白！！」,OK,
5876,game_t05875,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「…\w…\w前に出るな、\w後ろに逃すな、\wこの位置をキープしろだ！？　どういうつもりなんだよ！」,「……不准前进，不准放他们到后方，保持当前位置！？这是打的什么主意！」,OK,
5877,game_t05876,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「無茶言いやがって…\w…\w！　俺たちを殺すつもりか！？」,「尽说些过分的要求……！是想杀了我们吗！？」,OK,
5878,game_t05877,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「グ――ァァ…\w…\w…\w…\wッ！！！」,「呃——啊啊…………！！！」,OK,
5879,game_t05878,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「――０４バイタル・ロストッ！　畜生ッ！　隊長、\w佐藤が喰われましたァ…\w…\wッ！」,「——04生命信号消失！妈的！队长，佐藤被干掉了……！」,OK,
5880,game_t05879,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「このド畜生が――ッ！　畜生ッ！　畜生ォォ…\w…\wッ！！」,「这群畜生——！妈的！妈的……！！」,OK,
5881,game_t05880,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「ラ、\wラファール…\w…\w！！」,「阵、阵风……！！」,OK,
5882,game_t05881,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「０２ッ！　９時方向に回りこめッ！　０３は付いてこいッ！」,「02！绕到9点钟方向！03跟上！」,OK,
5883,game_t05882,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「――了解！」,「——明白！」,OK,
5884,game_t05883,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「気をつけろよ！　速いぞ、\w連中は――！」,「小心点！他们很快——！」,OK,
5885,game_t05884,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「いよいよ、\w戯けた状態になってきやがった…\w…\w」,「终于，这仗打得越来越荒唐了……」,OK,
5886,game_t05885,150_２００５年１２月２４日（土）_169_松風奮闘.egpack,150_２００５年１２月２４日（土）_169_松風奮闘,,「バカ野郎どもッ！　そんなに戦争が好きなのかよ――！！」,「蠢货们！就那么喜欢战争吗——！！」,OK,
5887,game_t05886,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「戦術機部隊が挟撃され、\w窮地に陥っているようです！」,「战术机部队遭到夹击，似乎陷入了困境！」,OK,
5888,game_t05887,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「誘導弾きます！　ＣＩＷＳ起動を確認！」,「诱导弹来了！确认CIWS启动！」,OK,
5889,game_t05888,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「艦長…\w…\wよろしいですか…\w…\w」,「舰长……可以吗……」,OK,
5890,game_t05889,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「…\w…\w何があった」,「……发生了什么」,OK,
5891,game_t05890,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「正規ルートの情報ではありませんが…\w…米国空軍の大型爆撃機が出撃準備している模様です。積荷が特別だという話が…\w…\w」,「虽然不是正规渠道的消息……但美国空军的大型轰炸机似乎正在准备出击。据说是特殊载荷……」,OK,
5892,game_t05891,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「確度は？」,「可信度呢？」,OK,
5893,game_t05892,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「高いです。大海崩前から潜入させているラインからです」,「很高。是从大海崩之前就潜伏下去的线报来的。」,OK,
5894,game_t05893,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「…\w…\w人類は自らの手で滅ぶことを選択したとでもいうのか？」,「……人类这是选择了亲手毁灭自己吗？」,OK,
5895,game_t05894,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「米国海軍がファンデフカ海峡確保に懸命になっているのは、空爆を阻止せんがためかと考えられます」,「我认为美国海军拼命确保胡安·德富卡海峡，就是为了阻止空袭。」,OK,
5896,game_t05895,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「敵も味方も一枚岩ではない、\wか…\w…\w。我々が米国海軍と合流するまでの時間は、\w後どのくらいだ？」,「敌我双方都不是铁板一块啊……。我们与美国海军会合还需要多久？」,OK,
5897,game_t05896,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「３０分もかからない筈です」,「应该不超过30分钟。」,OK,
5898,game_t05897,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「我が軍の司令部はなんと言っている？」,「我军司令部怎么说？」,OK,
5899,game_t05898,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「…\w…\w特に何も指示は出ておりません」,「……没有特别指示。」,OK,
5900,game_t05899,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「…\w…\w副長。我々は軍人だ。だが同時に海の男でもある」,「……副长。我们是军人，但同时，也是海上的男儿。」,OK,
5901,game_t05900,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「は…\w…\w」,「是……」,OK,
5902,game_t05901,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「船の長たる者には、\wある程度の自由裁量が認められている。相違ないな、\w副長」,「身为舰长，有一定程度的自由裁量权。没错吧，副长。」,OK,
5903,game_t05902,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「――は！」,「——是！」,OK,
5904,game_t05903,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「…\w…\wそれならば私は選択しなければならない。――船速を上げろ！　最大戦速で米国海軍と合流し、\w敵を殲滅する」,「……那么我必须做出选择。——加速！以最大战斗航速与美军会合，歼灭敌军！」,OK,
5905,game_t05904,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「アイ、\wサー！　速度最大！」,「是，长官！全速前进！」,OK,
5906,game_t05905,150_２００５年１２月２４日（土）_170_帝国艦隊.egpack,150_２００５年１２月２４日（土）_170_帝国艦隊,,「――いいか、\w米国海軍と呼吸を合わせろ！」,「——听好，要与美军保持协同！」,OK,
5907,game_t05906,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「ＣＰよりハンター１！　カスケードマウンテンに敵集団を確認！　詳細は調査中！」,「指挥所呼叫猎人1！在喀斯喀特山脉发现敌军集团！详情正在调查中！」,OK,
5908,game_t05907,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「なんだと！　やはり国内に侵入済みだったのか…\w…\w！」,「什么！果然已经侵入国内了吗……！」,OK,
5909,game_t05908,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「連中…\w…\w。相当前から準備を整えていたというわけか…\w…\w」,「那些家伙……看来早就准备好了……」,OK,
5910,game_t05909,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「チィ…\w…\wッ！　このままでは――！」,「啧……！这样下去的话——！」,OK,
5911,game_t05910,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「ぬぅっ！？　しつこい奴だ――！」,「唔！？真是难缠的家伙——！」,OK,
5912,game_t05911,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「少佐！　援護します！」,「少佐！我来掩护！」,OK,
5913,game_t05912,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「ふざけんなっ！　やらせねぇよ！！」,「少胡说！不会让你得逞的！！」,OK,
5914,game_t05913,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「よし、\wヒル中尉！　パワープレイだ！　なんとしてでも押し返すぞ！」,「好，希尔中尉！强力突破吧！无论如何也要把他们推回去！」,OK,
5915,game_t05914,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「空軍が動いてからでは収拾がつかなくなる――！」,「等空军行动就来不及收拾了——！」,OK,
5916,game_t05915,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「――了解！」,「——明白！」,OK,
5917,game_t05916,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩.egpack,150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,,「奴らを一秒でも早く殲滅する！」,「必须分秒必争地消灭他们！」,OK,
5918,game_t05917,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「いいか、\w繰り返すが、この話は未だハワイ政府との合意が取れているものではない」,「听好，我再重复一遍，这件事尚未与夏威夷政府达成协议。」,OK,
5919,game_t05918,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「つまり現段階では、\wこの停戦は殿下の独断によるもので、強制力がないということですね？」,「也就是说，现阶段这个停战是殿下独断专行，没有强制力对吧？」,OK,
5920,game_t05919,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「そうだ」,「没错。」,OK,
5921,game_t05920,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「話はわかりました。ですが何故それを？　我々が知る必要のあった情報とは思えませんが」,「话我明白了。但为何要告诉我？这并非我们有必要知道的信息吧」,OK,
5922,game_t05921,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「…\w…\w必ず説明せよとの殿下のご命令だ」,「……殿下命令我一定要说明。」,OK,
5923,game_t05922,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「…\w…\w…\w…\w了解」,「……明白」,OK,
5924,game_t05923,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,それでもやれという殿下の意志の表れか、それとも俺に道を選ぶ余地を与えてくださったのか…\w…\w。,即便如此，这也可能是殿下意志的体现，或者是给了我选择道路的余地……。,OK,
5925,game_t05924,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,ここは前者だろう。殿下は思いやりのある方だが、\wいざとなれば手を汚す…\w…\wそれができるから上に立てるんだ。,这里应该是前者吧。殿下虽然体贴，但关键时刻也能狠下心……正因为能做到这一点，才能立于人上。,OK,
5926,game_t05925,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,そして、\wそれは俺を信頼しているから言えるんだ。,而且，正因为信任我，才会这么说。,OK,
5927,game_t05926,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「…\w…\wおまえらには、\w満足に説明もできないままですまない。だがこれには大義がある。俺は殿下の想いにすべてを賭けた」,「……对你们，无法给出满意的解释，抱歉。但这件事有它的意义。我将一切赌在了殿下的心意上」,OK,
5928,game_t05927,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,俺のしようとしてることが、笑ってしまうくらい馬鹿げてるってのは充分理解してる……。,我很清楚自己要做的事荒唐可笑到让人发笑……。,OK,
5929,game_t05928,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,死ぬかもしれないどころの話じゃない……。相手の度肝を抜くのに失敗したら、その場で一巻の終わりだ。,这可不是可能会死那么简单……。如果不能震慑住对方，当场就完蛋了。,OK,
5930,game_t05929,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,そこで死ぬ……。皆を巻き込んでそこで死ぬことになる……。,会死在那里……会连累所有人死在那里……。,OK,
5931,game_t05930,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,それでも俺は戦争を止めたいんだ……。,即便如此，我还是想停止战争……。,OK,
5932,game_t05931,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「だから、\w私たちはこうして中尉に付いてきています。言った筈ですよ、\w地獄の底までも付き合うと」,「所以，我们才这样跟着中尉。我说过吧，会陪你到地狱的尽头」,OK,
5933,game_t05932,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「その時は、\w任務の内容を知らなかっただろ？」,「那时，你们还不知道任务内容吧？」,OK,
5934,game_t05933,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「でも――」,「但是——」,OK,
5935,game_t05934,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「――だけど、\w俺は、\wそれでもこう言いたい。改めて言いたい…\w…\w俺に付いてこ――」,「——但是，即便如此，我还是想这样说。重新说一遍……跟我来——」,OK,
5936,game_t05935,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「――了解っ！！」,「——了解！！」,OK,
5937,game_t05936,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「おまえら…\w…\w間髪入れ無さ過ぎだろ！」,「你们……也回答得太快了吧！」,OK,
5938,game_t05937,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「だって、\w今更ですよ中尉～」,「因为，现在都这样了嘛，中尉～」,OK,
5939,game_t05938,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「そうですよ！　私たちは、\w中尉の部下なんですからっ！！」,「就是啊！我们可是中尉的部下啊！！」,OK,
5940,game_t05939,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「でも…\w…\wひとつ言わせてください」,「但是……请让我说一句」,OK,
5941,game_t05940,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「なんだ？」,「什么？」,OK,
5942,game_t05941,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「…\w…\w人の上に立つ人間は、\wそうでないと…\w…\wね！」,「……身居人上者，不这样可不行……呢！」,OK,
5943,game_t05942,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「ああ…\w…\w」,「啊……」,OK,
5944,game_t05943,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,そうなんだ、\w人の上に立つ人間は、\wそれを言えなければ駄目なんだ。,是啊，身居人上者，必须能说出这样的话才行。,OK,
5945,game_t05944,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,そこに必要なのは理屈じゃなくて、\w意志。とても簡単だし当然のことだけど、\wここまで実感したことは…\w…\wなかったな。,那里需要的不是道理，而是意志。虽然非常简单且理所当然，但至今为止……我从未如此真切地感受过。,OK,
5946,game_t05945,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「必ずやり遂げますっっ！！」,「一定完成！！」,OK,
5947,game_t05946,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,電磁障害のせいで通信は近接のみ…\w…広範囲に展開している戦場で殿下の意志を、\w帝国の意志を伝える…\w…\w。,由于电磁干扰，通信只能近距离……在广泛展开的战场上传达殿下的意志、帝国的意志……。,OK,
5948,game_t05947,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,俺に思いつけたのはこのくらいだ……。自分のバカさ加減に腹が立つが、これでやるしかない……！,我能想到的只有这个了……虽然对自己的愚蠢感到恼火，但只能用这个办法了……！,OK,
5949,game_t05948,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,頭が悪いなりに行動で見せつけてやる――！,就算脑子不好使，也要用行动来证明——！,OK,
5950,game_t05949,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「ああ…\w…\w絶対に、\wやるぞ！」,「啊……绝对，要做成！」,OK,
5951,game_t05950,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「――了解っ！！」,「——了解！！」,OK,
5952,game_t05951,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,こいつは荷が重いぜ…\w…\w！,这担子可真重啊……！,OK,
5953,game_t05952,150_２００５年１２月２４日（土）_172_現地へ向かう響.egpack,150_２００５年１２月２４日（土）_172_現地へ向かう響,,「――目的地到達まで３００秒！」,「――到达目的地还有300秒！」,OK,
5954,game_t05953,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「北北西１５キロ先、\w戦闘中の模様です――！」,「西北偏北15公里外，似乎正在交战――！」,OK,
5955,game_t05954,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「いいか！　あの乱戦の中に突っ込むと同時に信号弾発射だ！」,「听好了！冲进那片混战的同时发射信号弹！」,OK,
5956,game_t05955,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「０４、\w０３、\w０２の順で信号弾を発射する！　発射後は戦場を横断して離脱！　絶対に撃つんじゃねぇぞ！」,「04、03、02依次发射信号弹！发射后横穿战场脱离！绝对不准开火！」,OK,
5957,game_t05956,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「了解――！」,「了解――！」,OK,
5958,game_t05957,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,男は度胸――！,男子汉就要有胆量――！,OK,
5959,game_t05958,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,一世一代の大博打だ――！,一世一代的大赌博――！,OK,
5960,game_t05959,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「うおぉぉぉ――！！！」,喔哦哦哦——！！！,OK,
5961,game_t05960,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「な、\wなんだ――！？」,「什、什么——！？」,CHECK,cn_from_payload_alt_nonenglish_slot
5962,game_t05961,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「な、\wなんだ――！？」,「什、什么——！？」,OK,
5963,game_t05962,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「美桜乃ッ！」,「美樱乃！」,OK,
5964,game_t05963,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「――はいッ！　いきます！」,「――是！我上了！」,OK,
5965,game_t05964,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「機体反転！　離脱します！」,「机体反转！脱离战场！」,OK,
5966,game_t05965,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「信号弾…\w…\w！？　なんだと言うのだ…\w…\w？」,「信号弹……！？这到底是怎么回事……？」,OK,
5967,game_t05966,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「エレン！　柚香ッ！」,「艾伦！柚香！」,OK,
5968,game_t05967,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「――了解！」,「――了解！」,OK,
5969,game_t05968,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「これは…\w…\w国際信号弾！？」,「这是……国际信号弹！？」,OK,
5970,game_t05969,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「うらぁぁぁぁーーッ！！！！！」,「唔啦啊啊啊啊――！！！！！」,OK,
5971,game_t05970,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「グ…\w…\w…\w…\wッ！」,「咕…………！」,OK,
5972,game_t05971,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「中尉ッ！」,「中尉！」,OK,
5973,game_t05972,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「まだまだァ…\w…\wッ！」,「还没完呢……！」,OK,
5974,game_t05973,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,戦場のど真ん中――ッ！　ここだ…\w…\w！,战场正中央――！就是这里……！,OK,
5975,game_t05974,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「今だッ！　信号弾発射ッ！」,「就是现在！发射信号弹！」,OK,
5976,game_t05975,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,,「日本帝国軍第１戦術機甲大隊第１７小隊・龍浪響中尉が戦場に集いし全将兵に告ぐ！」,「日本帝国军第1战术机甲大队第17小队·龙浪响中尉在此向战场上的全体官兵宣告！」,OK,
